NoteID,CanonicalWord,MatchKey,SenseLabel,PrimaryOriginKey,CreatedSource,CreatedSourceBook,Status
KV002572,shopping bag,shopping bag,购物袋,third-party-vocabulary|candidate:shopping bag,third-party-vocabulary,external-evidence-corpus,active
KV002573,short cut,short cut,捷径；近路,third-party-vocabulary|candidate:short cut,third-party-vocabulary,external-evidence-corpus,active
KV002574,short race,short race,短跑；短距离比赛,third-party-vocabulary|candidate:short race,third-party-vocabulary,external-evidence-corpus,active
KV002575,shortest,shortest,最短的,third-party-vocabulary|candidate:shortest,third-party-vocabulary,external-evidence-corpus,active
KV002576,shot,shot,射门,third-party-vocabulary|candidate:shot,third-party-vocabulary,external-evidence-corpus,active
KV002577,shoulder,shoulder,肩膀,third-party-vocabulary|candidate:shoulder,third-party-vocabulary,external-evidence-corpus,active
KV002578,shout,shout,喊叫；大声喊,third-party-vocabulary|candidate:shout,third-party-vocabulary,external-evidence-corpus,active
KV002579,shy,shy,害羞的；腼腆的,third-party-vocabulary|candidate:shy,third-party-vocabulary,external-evidence-corpus,active
KV002580,sign,sign,标志；标牌；指示牌,third-party-vocabulary|candidate:sign,third-party-vocabulary,external-evidence-corpus,active
KV002581,signature,signature,签名；署名,third-party-vocabulary|candidate:signature,third-party-vocabulary,external-evidence-corpus,active
KV002582,silly,silly,傻的；愚蠢的,third-party-vocabulary|candidate:silly,third-party-vocabulary,external-evidence-corpus,active
KV002583,silver,silver,银；银色,third-party-vocabulary|candidate:silver,third-party-vocabulary,external-evidence-corpus,active
KV002584,simple,simple,简单的,third-party-vocabulary|candidate:simple,third-party-vocabulary,external-evidence-corpus,active
KV002585,sing English songs,sing english songs,唱英文歌,third-party-vocabulary|candidate:sing english songs,third-party-vocabulary,external-evidence-corpus,active
KV002586,Singapore,singapore,新加坡,third-party-vocabulary|candidate:singapore,third-party-vocabulary,external-evidence-corpus,active
KV002587,singer,singer,歌手；歌唱家,third-party-vocabulary|candidate:singer,third-party-vocabulary,external-evidence-corpus,active
KV002588,single-decker,single-decker,单层公共汽车,third-party-vocabulary|candidate:single-decker,third-party-vocabulary,external-evidence-corpus,active
KV002589,sink,sink,下沉；沉没,third-party-vocabulary|candidate:sink,third-party-vocabulary,external-evidence-corpus,active
KV002590,sir,sir,先生；老师,third-party-vocabulary|candidate:sir,third-party-vocabulary,external-evidence-corpus,active
KV002591,sit,sit,坐；坐下,third-party-vocabulary|candidate:sit,third-party-vocabulary,external-evidence-corpus,active
KV002592,sitting room,sitting room,起居室；客厅,third-party-vocabulary|candidate:sitting room,third-party-vocabulary,external-evidence-corpus,active
KV002593,situation,situation,情况；处境,third-party-vocabulary|candidate:situation,third-party-vocabulary,external-evidence-corpus,active
KV002594,sixteen,sixteen,十六,third-party-vocabulary|candidate:sixteen,third-party-vocabulary,external-evidence-corpus,active
KV002595,sixth,sixth,第六,third-party-vocabulary|candidate:sixth,third-party-vocabulary,external-evidence-corpus,active
KV002596,sixty,sixty,六十,third-party-vocabulary|candidate:sixty,third-party-vocabulary,external-evidence-corpus,active
KV002597,size,size,大小；尺寸,third-party-vocabulary|candidate:size,third-party-vocabulary,external-evidence-corpus,active
KV002598,skate,skate,滑冰；溜冰,third-party-vocabulary|candidate:skate,third-party-vocabulary,external-evidence-corpus,active
KV002599,skateboard,skateboard,滑板,third-party-vocabulary|candidate:skateboard,third-party-vocabulary,external-evidence-corpus,active
KV002600,skating,skating,滑冰；溜冰,third-party-vocabulary|candidate:skating,third-party-vocabulary,external-evidence-corpus,active
KV002601,sketchbook,sketchbook,写生簿；素描本,third-party-vocabulary|candidate:sketchbook,third-party-vocabulary,external-evidence-corpus,active
KV002602,skid,skid,打滑；滑行,third-party-vocabulary|candidate:skid,third-party-vocabulary,external-evidence-corpus,active
KV002603,skin,skin,皮肤；外皮,third-party-vocabulary|candidate:skin,third-party-vocabulary,external-evidence-corpus,active
KV002604,skip,skip,跳；跳绳,third-party-vocabulary|candidate:skip,third-party-vocabulary,external-evidence-corpus,active
KV002605,skipping rope,skipping rope,跳绳,third-party-vocabulary|candidate:skipping rope,third-party-vocabulary,external-evidence-corpus,active
KV002606,sled,sled,雪橇,third-party-vocabulary|candidate:sled,third-party-vocabulary,external-evidence-corpus,active
KV002607,sleeve,sleeve,袖子,third-party-vocabulary|candidate:sleeve,third-party-vocabulary,external-evidence-corpus,active
KV002608,slice,slice,薄片；切片,third-party-vocabulary|candidate:slice,third-party-vocabulary,external-evidence-corpus,active
KV002609,slide show,slide show,幻灯片放映,third-party-vocabulary|candidate:slide show,third-party-vocabulary,external-evidence-corpus,active
KV002610,slide,slide,滑动；滑行,third-party-vocabulary|candidate:slide#movement,third-party-vocabulary,external-evidence-corpus,active
KV002611,slide,slide,滑梯,third-party-vocabulary|candidate:slide#playground,third-party-vocabulary,external-evidence-corpus,active
KV002612,slight,slight,轻微的,third-party-vocabulary|candidate:slight,third-party-vocabulary,external-evidence-corpus,active
KV002613,slightly,slightly,稍微；轻微地,third-party-vocabulary|candidate:slightly,third-party-vocabulary,external-evidence-corpus,active
KV002614,slip,slip,滑倒；滑跤,third-party-vocabulary|candidate:slip,third-party-vocabulary,external-evidence-corpus,active
KV002615,slippery,slippery,滑的；易滑的,third-party-vocabulary|candidate:slippery,third-party-vocabulary,external-evidence-corpus,active
KV002616,slogan,slogan,口号；标语,third-party-vocabulary|candidate:slogan,third-party-vocabulary,external-evidence-corpus,active
KV002617,slow,slow,慢的；缓慢的,third-party-vocabulary|candidate:slow,third-party-vocabulary,external-evidence-corpus,active
KV002618,slow down,slow down,减速；慢下来,third-party-vocabulary|candidate:slow down,third-party-vocabulary,external-evidence-corpus,active
KV002619,slowly,slowly,慢慢地；缓慢地,third-party-vocabulary|candidate:slowly,third-party-vocabulary,external-evidence-corpus,active
KV002620,smallest,smallest,最小的,third-party-vocabulary|candidate:smallest,third-party-vocabulary,external-evidence-corpus,active
KV002621,smell,smell,闻；气味,third-party-vocabulary|candidate:smell,third-party-vocabulary,external-evidence-corpus,active
KV002622,smile,smile,微笑；笑容,third-party-vocabulary|candidate:smile,third-party-vocabulary,external-evidence-corpus,active
KV002623,smoke,smoke,烟；冒烟,third-party-vocabulary|candidate:smoke,third-party-vocabulary,external-evidence-corpus,active
KV002624,smoking,smoking,吸烟；抽烟,third-party-vocabulary|candidate:smoking,third-party-vocabulary,external-evidence-corpus,active
KV002625,smooth,smooth,光滑的；平滑的,third-party-vocabulary|candidate:smooth,third-party-vocabulary,external-evidence-corpus,active
KV002626,snack,snack,小吃；点心,third-party-vocabulary|candidate:snack,third-party-vocabulary,external-evidence-corpus,active
KV002627,snack bar,snack bar,小吃店；快餐店,third-party-vocabulary|candidate:snack bar,third-party-vocabulary,external-evidence-corpus,active
KV002628,snail,snail,蜗牛,third-party-vocabulary|candidate:snail,third-party-vocabulary,external-evidence-corpus,active
KV002629,snap,snap,啪地折断；发出啪的一声,third-party-vocabulary|candidate:snap,third-party-vocabulary,external-evidence-corpus,active
KV002630,snorkel,snorkel,通气管；用通气管潜泳,third-party-vocabulary|candidate:snorkel,third-party-vocabulary,external-evidence-corpus,active
KV002631,snorkelling,snorkelling,浮潜,third-party-vocabulary|candidate:snorkelling,third-party-vocabulary,external-evidence-corpus,active
KV002632,so,so,这么；那么（表示程度）,third-party-vocabulary|candidate:so,third-party-vocabulary,external-evidence-corpus,active
KV002633,so much,so much,这么多；如此多,third-party-vocabulary|candidate:so much,third-party-vocabulary,external-evidence-corpus,active
KV002634,soap,soap,肥皂,third-party-vocabulary|candidate:soap,third-party-vocabulary,external-evidence-corpus,active
KV002635,soccer,soccer,足球,third-party-vocabulary|candidate:soccer,third-party-vocabulary,external-evidence-corpus,active
KV002636,sock,sock,短袜；袜子,third-party-vocabulary|candidate:sock,third-party-vocabulary,external-evidence-corpus,active
KV002637,soft,soft,软的；柔软的,third-party-vocabulary|candidate:soft,third-party-vocabulary,external-evidence-corpus,active
KV002638,soft toy,soft toy,软体玩具,third-party-vocabulary|candidate:soft toy,third-party-vocabulary,external-evidence-corpus,active
KV002639,softly,softly,轻轻地；柔和地,third-party-vocabulary|candidate:softly,third-party-vocabulary,external-evidence-corpus,active
KV002640,soldier,soldier,士兵；军人,third-party-vocabulary|candidate:soldier,third-party-vocabulary,external-evidence-corpus,active
KV002641,some,some,一些；有些,third-party-vocabulary|candidate:some,third-party-vocabulary,external-evidence-corpus,active
KV002642,some time,some time,一段时间,third-party-vocabulary|candidate:some time,third-party-vocabulary,external-evidence-corpus,active
KV002643,someday,someday,"有一天,有朝一日",third-party-vocabulary|candidate:someday,third-party-vocabulary,external-evidence-corpus,active
KV002644,someone,someone,某人；有人,third-party-vocabulary|candidate:someone,third-party-vocabulary,external-evidence-corpus,active
KV002645,something,something,某事；某物,third-party-vocabulary|candidate:something,third-party-vocabulary,external-evidence-corpus,active
KV002646,sometime,sometime,在某一时候；改天,third-party-vocabulary|candidate:sometime,third-party-vocabulary,external-evidence-corpus,active
KV002647,somewhere,somewhere,某处；某个地方,third-party-vocabulary|candidate:somewhere,third-party-vocabulary,external-evidence-corpus,active
KV002648,son,son,儿子,third-party-vocabulary|candidate:son,third-party-vocabulary,external-evidence-corpus,active
KV002649,song,song,歌曲；歌,third-party-vocabulary|candidate:song,third-party-vocabulary,external-evidence-corpus,active
KV002650,sore,sore,疼痛的；痛的,third-party-vocabulary|candidate:sore,third-party-vocabulary,external-evidence-corpus,active
KV002651,sorrow,sorrow,悲伤；悲痛,third-party-vocabulary|candidate:sorrow,third-party-vocabulary,external-evidence-corpus,active
KV002652,sour,sour,酸的；酸味的,third-party-vocabulary|candidate:sour,third-party-vocabulary,external-evidence-corpus,active
KV002653,South Africa,south africa,南非,third-party-vocabulary|candidate:south africa,third-party-vocabulary,external-evidence-corpus,active
KV002654,South China Tiger,south china tiger,华南虎,third-party-vocabulary|candidate:south china tiger,third-party-vocabulary,external-evidence-corpus,active
KV002655,South Pole,south pole,南极,third-party-vocabulary|candidate:south pole,third-party-vocabulary,external-evidence-corpus,active
KV002656,south-east,south-east,东南；东南方,third-party-vocabulary|candidate:south-east,third-party-vocabulary,external-evidence-corpus,active
KV002657,south-west,south-west,西南；西南方,third-party-vocabulary|candidate:south-west,third-party-vocabulary,external-evidence-corpus,active
KV002658,soya milk,soya milk,豆浆,third-party-vocabulary|candidate:soya milk,third-party-vocabulary,external-evidence-corpus,active
KV002659,spacecraft,spacecraft,航天器；宇宙飞船,third-party-vocabulary|candidate:spacecraft,third-party-vocabulary,external-evidence-corpus,active
KV002660,spaghetti,spaghetti,意大利面；细面条,third-party-vocabulary|candidate:spaghetti,third-party-vocabulary,external-evidence-corpus,active
KV002661,speak English,speak english,说英语；讲英语,third-party-vocabulary|candidate:speak english,third-party-vocabulary,external-evidence-corpus,active
KV002662,speech,speech,演讲,third-party-vocabulary|candidate:speech,third-party-vocabulary,external-evidence-corpus,active
KV002663,spell,spell,拼写,third-party-vocabulary|candidate:spell,third-party-vocabulary,external-evidence-corpus,active
KV002664,spider,spider,蜘蛛,third-party-vocabulary|candidate:spider,third-party-vocabulary,external-evidence-corpus,active
KV002665,Spiderman,spiderman,蜘蛛侠,third-party-vocabulary|candidate:spiderman,third-party-vocabulary,external-evidence-corpus,active
KV002666,spit,spit,吐痰；吐口水,third-party-vocabulary|candidate:spit,third-party-vocabulary,external-evidence-corpus,active
KV002667,sport-lover,sport-lover,体育爱好者,third-party-vocabulary|candidate:sport-lover,third-party-vocabulary,external-evidence-corpus,active
KV002668,Sports Day,sports day,学校运动会；运动日,third-party-vocabulary|candidate:sports day,third-party-vocabulary,external-evidence-corpus,active
KV002669,sports meeting,sports meeting,运动会,third-party-vocabulary|candidate:sports meeting,third-party-vocabulary,external-evidence-corpus,active
KV002670,sports shoes,sports shoes,运动鞋,third-party-vocabulary|candidate:sports shoes,third-party-vocabulary,external-evidence-corpus,active
KV002671,sports star,sports star,体育明星；运动明星,third-party-vocabulary|candidate:sports star,third-party-vocabulary,external-evidence-corpus,active
KV002672,spread,spread,涂；抹；铺开,third-party-vocabulary|candidate:spread,third-party-vocabulary,external-evidence-corpus,active
KV002673,Spring Festival,spring festival,春节,third-party-vocabulary|candidate:spring festival,third-party-vocabulary,external-evidence-corpus,active
KV002674,spring outing,spring outing,春游,third-party-vocabulary|candidate:spring outing,third-party-vocabulary,external-evidence-corpus,active
KV002675,stage,stage,舞台,third-party-vocabulary|candidate:stage,third-party-vocabulary,external-evidence-corpus,active
KV002676,stair,stair,（楼梯的）一级；梯级,third-party-vocabulary|candidate:stair,third-party-vocabulary,external-evidence-corpus,active
KV002677,stairs,stairs,楼梯,third-party-vocabulary|candidate:stairs,third-party-vocabulary,external-evidence-corpus,active
KV002678,stall,stall,摊位；货摊,third-party-vocabulary|candidate:stall,third-party-vocabulary,external-evidence-corpus,active
KV002679,stand,stand,站；站立,third-party-vocabulary|candidate:stand,third-party-vocabulary,external-evidence-corpus,active
KV002680,stand in line,stand in line,排队；站成一排,third-party-vocabulary|candidate:stand in line,third-party-vocabulary,external-evidence-corpus,active
KV002681,starfish,starfish,海星,third-party-vocabulary|candidate:starfish,third-party-vocabulary,external-evidence-corpus,active
KV002682,starter,starter,开胃菜；第一道菜,third-party-vocabulary|candidate:starter,third-party-vocabulary,external-evidence-corpus,active
KV002683,stay at home,stay at home,待在家里；留在家中,third-party-vocabulary|candidate:stay at home,third-party-vocabulary,external-evidence-corpus,active
KV002684,steady,steady,稳定的；平稳的,third-party-vocabulary|candidate:steady,third-party-vocabulary,external-evidence-corpus,active
KV002685,steak,steak,牛排；肉排,third-party-vocabulary|candidate:steak,third-party-vocabulary,external-evidence-corpus,active
KV002686,steam,steam,蒸；蒸汽,third-party-vocabulary|candidate:steam,third-party-vocabulary,external-evidence-corpus,active
KV002687,stick,stick,粘；贴；粘住,third-party-vocabulary|candidate:stick,third-party-vocabulary,external-evidence-corpus,active
KV002688,sticker,sticker,贴纸；贴画,third-party-vocabulary|candidate:sticker,third-party-vocabulary,external-evidence-corpus,active
KV002689,stitch,stitch,缝；缝针,third-party-vocabulary|candidate:stitch,third-party-vocabulary,external-evidence-corpus,active
KV002690,stocking,stocking,长袜；圣诞袜,third-party-vocabulary|candidate:stocking,third-party-vocabulary,external-evidence-corpus,active
KV002691,stomach,stomach,胃；肚子,third-party-vocabulary|candidate:stomach,third-party-vocabulary,external-evidence-corpus,active
KV002692,store,store,商店,third-party-vocabulary|candidate:store,third-party-vocabulary,external-evidence-corpus,active
KV002693,storm,storm,暴风雨；风暴,third-party-vocabulary|candidate:storm,third-party-vocabulary,external-evidence-corpus,active
KV002694,stormy,stormy,有暴风雨的；暴风雨的,third-party-vocabulary|candidate:stormy,third-party-vocabulary,external-evidence-corpus,active
KV002695,story book,story book,故事书,third-party-vocabulary|candidate:story book,third-party-vocabulary,external-evidence-corpus,active
KV002696,storybook,storybook,故事书,third-party-vocabulary|candidate:storybook,third-party-vocabulary,external-evidence-corpus,active
KV002697,strange,strange,奇怪的；陌生的,third-party-vocabulary|candidate:strange,third-party-vocabulary,external-evidence-corpus,active
KV002698,stranger,stranger,陌生人,third-party-vocabulary|candidate:stranger,third-party-vocabulary,external-evidence-corpus,active
KV002699,strawberry,strawberry,草莓,third-party-vocabulary|candidate:strawberry,third-party-vocabulary,external-evidence-corpus,active
KV002700,stream,stream,溪流；小河,third-party-vocabulary|candidate:stream,third-party-vocabulary,external-evidence-corpus,active
KV002701,street cleaner,street cleaner,街道清洁工；清洁工,third-party-vocabulary|candidate:street cleaner,third-party-vocabulary,external-evidence-corpus,active
KV002702,street sweeper,street sweeper,扫街车；道路清扫车,third-party-vocabulary|candidate:street sweeper,third-party-vocabulary,external-evidence-corpus,active
KV002703,stretch,stretch,伸展；拉伸,third-party-vocabulary|candidate:stretch,third-party-vocabulary,external-evidence-corpus,active
KV002704,strict,strict,严格的；严厉的,third-party-vocabulary|candidate:strict,third-party-vocabulary,external-evidence-corpus,active
KV002705,strike,strike,（钟）敲响；报时,third-party-vocabulary|candidate:strike,third-party-vocabulary,external-evidence-corpus,active
KV002706,string,string,"线,弦,细绳",third-party-vocabulary|candidate:string,third-party-vocabulary,external-evidence-corpus,active
KV002707,string bean,string bean,菜豆；四季豆,third-party-vocabulary|candidate:string bean,third-party-vocabulary,external-evidence-corpus,active
KV002708,strip,strip,条；带,third-party-vocabulary|candidate:strip,third-party-vocabulary,external-evidence-corpus,active
KV002709,strongly,strongly,强劲地；强烈地,third-party-vocabulary|candidate:strongly,third-party-vocabulary,external-evidence-corpus,active
KV002710,stuck,stuck,卡住的；陷住的,third-party-vocabulary|candidate:stuck,third-party-vocabulary,external-evidence-corpus,active
KV002711,student,student,学生,third-party-vocabulary|candidate:student,third-party-vocabulary,external-evidence-corpus,active
KV002712,stupid,stupid,愚蠢的；笨的,third-party-vocabulary|candidate:stupid,third-party-vocabulary,external-evidence-corpus,active
KV002713,style,style,款式；样式,third-party-vocabulary|candidate:style,third-party-vocabulary,external-evidence-corpus,active
KV002714,subway,subway,地铁,third-party-vocabulary|candidate:subway,third-party-vocabulary,external-evidence-corpus,active
KV002715,successful,successful,成功的,third-party-vocabulary|candidate:successful,third-party-vocabulary,external-evidence-corpus,active
KV002716,such,such,这样的；如此的,third-party-vocabulary|candidate:such,third-party-vocabulary,external-evidence-corpus,active
KV002717,suddenly,suddenly,突然地；忽然,third-party-vocabulary|candidate:suddenly,third-party-vocabulary,external-evidence-corpus,active
KV002718,sugar,sugar,糖；食糖,third-party-vocabulary|candidate:sugar,third-party-vocabulary,external-evidence-corpus,active
KV002719,suggestion,suggestion,建议,third-party-vocabulary|candidate:suggestion,third-party-vocabulary,external-evidence-corpus,active
KV002720,suitcase,suitcase,手提箱；行李箱,third-party-vocabulary|candidate:suitcase,third-party-vocabulary,external-evidence-corpus,active
KV002721,summer holiday,summer holiday,暑假,third-party-vocabulary|candidate:summer holiday,third-party-vocabulary,external-evidence-corpus,active
KV002722,Summer Olympics,summer olympics,夏季奥运会,third-party-vocabulary|candidate:summer olympics,third-party-vocabulary,external-evidence-corpus,active
KV002723,Summer Palace,summer palace,颐和园,third-party-vocabulary|candidate:summer palace,third-party-vocabulary,external-evidence-corpus,active
KV002724,sun,sun,太阳,third-party-vocabulary|candidate:sun,third-party-vocabulary,external-evidence-corpus,active
KV002725,Sun Moon Lake,sun moon lake,日月潭,third-party-vocabulary|candidate:sun moon lake,third-party-vocabulary,external-evidence-corpus,active
KV002726,sunshine,sunshine,阳光,third-party-vocabulary|candidate:sunshine,third-party-vocabulary,external-evidence-corpus,active
KV002727,super,super,极好的；很棒的,third-party-vocabulary|candidate:super,third-party-vocabulary,external-evidence-corpus,active
KV002728,supersonic,supersonic,超音速的,third-party-vocabulary|candidate:supersonic,third-party-vocabulary,external-evidence-corpus,active
KV002729,superstar,superstar,超级明星；巨星,third-party-vocabulary|candidate:superstar,third-party-vocabulary,external-evidence-corpus,active
KV002730,supper,supper,晚餐；晚饭,third-party-vocabulary|candidate:supper,third-party-vocabulary,external-evidence-corpus,active
KV002731,sure,sure,确信的；确定的,third-party-vocabulary|candidate:sure,third-party-vocabulary,external-evidence-corpus,active
KV002732,surf,surf,浏览网络；上网,third-party-vocabulary|candidate:surf,third-party-vocabulary,external-evidence-corpus,active
KV002733,surprise,surprise,惊喜；惊讶,third-party-vocabulary|candidate:surprise,third-party-vocabulary,external-evidence-corpus,active
KV002734,surprised,surprised,惊讶的,third-party-vocabulary|candidate:surprised,third-party-vocabulary,external-evidence-corpus,active
KV002735,sweatpants,sweatpants,运动裤；宽松长运动裤,third-party-vocabulary|candidate:sweatpants,third-party-vocabulary,external-evidence-corpus,active
KV002736,sweet,sweet,甜的,third-party-vocabulary|candidate:sweet,third-party-vocabulary,external-evidence-corpus,active
KV002737,sweet potato,sweet potato,红薯；甘薯,third-party-vocabulary|candidate:sweet potato,third-party-vocabulary,external-evidence-corpus,active
KV002738,sweets,sweets,糖果；甜食,third-party-vocabulary|candidate:sweets,third-party-vocabulary,external-evidence-corpus,active
KV002739,swimmer,swimmer,游泳者；游泳运动员,third-party-vocabulary|candidate:swimmer,third-party-vocabulary,external-evidence-corpus,active
KV002740,swimming,swimming,游泳,third-party-vocabulary|candidate:swimming,third-party-vocabulary,external-evidence-corpus,active
KV002741,swimming cap,swimming cap,泳帽,third-party-vocabulary|candidate:swimming cap,third-party-vocabulary,external-evidence-corpus,active
KV002742,swimming goggles,swimming goggles,泳镜,third-party-vocabulary|candidate:swimming goggles,third-party-vocabulary,external-evidence-corpus,active
KV002743,swimming pool,swimming pool,游泳池,third-party-vocabulary|candidate:swimming pool,third-party-vocabulary,external-evidence-corpus,active
KV002744,swimsuit,swimsuit,泳衣,third-party-vocabulary|candidate:swimsuit,third-party-vocabulary,external-evidence-corpus,active
KV002745,swing,swing,秋千,third-party-vocabulary|candidate:swing,third-party-vocabulary,external-evidence-corpus,active
KV002746,switch,switch,开关,third-party-vocabulary|candidate:switch,third-party-vocabulary,external-evidence-corpus,active
KV002747,Sydney Harbour Bridge,sydney harbour bridge,悉尼海港大桥,third-party-vocabulary|candidate:sydney harbour bridge,third-party-vocabulary,external-evidence-corpus,active
KV002748,Sydney Opera House,sydney opera house,悉尼歌剧院,third-party-vocabulary|candidate:sydney opera house,third-party-vocabulary,external-evidence-corpus,active
KV002749,table,table,桌子,third-party-vocabulary|candidate:table,third-party-vocabulary,external-evidence-corpus,active
KV002750,table tennis,table tennis,乒乓球,third-party-vocabulary|candidate:table tennis,third-party-vocabulary,external-evidence-corpus,active
KV002751,Taipei,taipei,台北,third-party-vocabulary|candidate:taipei,third-party-vocabulary,external-evidence-corpus,active
KV002752,take,take,拿；取；带走,third-party-vocabulary|candidate:take,third-party-vocabulary,external-evidence-corpus,active
KV002753,take a deep breath,take a deep breath,深呼吸；做一次深呼吸,third-party-vocabulary|candidate:take a deep breath,third-party-vocabulary,external-evidence-corpus,active
KV002754,take a photo,take a photo,拍照,third-party-vocabulary|candidate:take a photo,third-party-vocabulary,external-evidence-corpus,active
KV002755,take a picture,take a picture,拍照；照相,third-party-vocabulary|candidate:take a picture,third-party-vocabulary,external-evidence-corpus,active
KV002756,take a trip,take a trip,旅行；去旅行,third-party-vocabulary|candidate:take a trip,third-party-vocabulary,external-evidence-corpus,active
KV002757,take a walk,take a walk,散步,third-party-vocabulary|candidate:take a walk,third-party-vocabulary,external-evidence-corpus,active
KV002758,take away,take away,拿走；带走,third-party-vocabulary|candidate:take away,third-party-vocabulary,external-evidence-corpus,active
KV002759,take down,take down,取下；拿下,third-party-vocabulary|candidate:take down,third-party-vocabulary,external-evidence-corpus,active
KV002760,take off,take off,脱下；摘下,third-party-vocabulary|candidate:take off,third-party-vocabulary,external-evidence-corpus,active
KV002761,take part in,take part in,参加,third-party-vocabulary|candidate:take part in,third-party-vocabulary,external-evidence-corpus,active
KV002762,take pictures,take pictures,拍照；照相,third-party-vocabulary|candidate:take pictures,third-party-vocabulary,external-evidence-corpus,active
KV002763,talent,talent,才能；天赋,third-party-vocabulary|candidate:talent,third-party-vocabulary,external-evidence-corpus,active
KV002764,talent show,talent show,才艺表演；选秀节目,third-party-vocabulary|candidate:talent show,third-party-vocabulary,external-evidence-corpus,active
KV002765,talk to,talk to,和……交谈；对……说话,third-party-vocabulary|candidate:talk to,third-party-vocabulary,external-evidence-corpus,active
KV002766,tallest,tallest,最高的；最高个的,third-party-vocabulary|candidate:tallest,third-party-vocabulary,external-evidence-corpus,active
KV002767,tangyuan,tangyuan,汤圆,third-party-vocabulary|candidate:tangyuan,third-party-vocabulary,external-evidence-corpus,active
KV002768,tap,tap,水龙头,third-party-vocabulary|candidate:tap,third-party-vocabulary,external-evidence-corpus,active
KV002769,tape,tape,胶带,third-party-vocabulary|candidate:tape,third-party-vocabulary,external-evidence-corpus,active
KV002770,taste,taste#sample,尝；品尝,third-party-vocabulary|candidate:taste#sample,third-party-vocabulary,external-evidence-corpus,active
KV002771,tasty,tasty,美味的；可口的,third-party-vocabulary|candidate:tasty,third-party-vocabulary,external-evidence-corpus,active
KV002772,taxi,taxi,出租车,third-party-vocabulary|candidate:taxi,third-party-vocabulary,external-evidence-corpus,active
KV002773,tea party,tea party,茶会；茶话会,third-party-vocabulary|candidate:tea party,third-party-vocabulary,external-evidence-corpus,active
KV002774,teacher's desk,teacher's desk,讲台；讲桌,third-party-vocabulary|candidate:teacher's desk,third-party-vocabulary,external-evidence-corpus,active
KV002775,teacher's office,teacher's office,教师办公室,third-party-vocabulary|candidate:teacher's office,third-party-vocabulary,external-evidence-corpus,active
KV002776,teachers' office,teachers' office,教师办公室,third-party-vocabulary|candidate:teachers' office,third-party-vocabulary,external-evidence-corpus,active
KV002777,teachers' room,teachers' room,教师办公室；教师休息室,third-party-vocabulary|candidate:teachers' room,third-party-vocabulary,external-evidence-corpus,active
KV002778,teddy bear,teddy bear,泰迪熊；玩具熊,third-party-vocabulary|candidate:teddy bear,third-party-vocabulary,external-evidence-corpus,active
KV002779,teeth,teeth,牙齿（tooth 的复数）,third-party-vocabulary|candidate:teeth,third-party-vocabulary,external-evidence-corpus,active
KV002780,telephone,telephone,电话；电话机,third-party-vocabulary|candidate:telephone,third-party-vocabulary,external-evidence-corpus,active
KV002781,tell a story,tell a story,讲故事,third-party-vocabulary|candidate:tell a story,third-party-vocabulary,external-evidence-corpus,active
KV002782,telly,telly,电视,third-party-vocabulary|candidate:telly,third-party-vocabulary,external-evidence-corpus,active
KV002783,temperature,temperature,温度；气温,third-party-vocabulary|candidate:temperature,third-party-vocabulary,external-evidence-corpus,active
KV002784,tennis,tennis,网球；网球运动,third-party-vocabulary|candidate:tennis,third-party-vocabulary,external-evidence-corpus,active
KV002785,tent,tent,帐篷,third-party-vocabulary|candidate:tent,third-party-vocabulary,external-evidence-corpus,active
KV002786,term,term,学期,third-party-vocabulary|candidate:term,third-party-vocabulary,external-evidence-corpus,active
KV002787,terrible,terrible,糟糕的；可怕的,third-party-vocabulary|candidate:terrible,third-party-vocabulary,external-evidence-corpus,active
KV002788,textbook,textbook,课本；教科书,third-party-vocabulary|candidate:textbook,third-party-vocabulary,external-evidence-corpus,active
KV002789,Thailand,thailand,泰国,third-party-vocabulary|candidate:thailand,third-party-vocabulary,external-evidence-corpus,active
KV002790,Thanksgiving Day,thanksgiving day,感恩节,third-party-vocabulary|candidate:thanksgiving day,third-party-vocabulary,external-evidence-corpus,active
KV002791,the Bund,the bund,上海外滩,third-party-vocabulary|candidate:the bund,third-party-vocabulary,external-evidence-corpus,active
KV002792,the Double Ninth Festival,the double ninth festival,重阳节,third-party-vocabulary|candidate:the double ninth festival,third-party-vocabulary,external-evidence-corpus,active
KV002793,the Dragon Boat Festival,the dragon boat festival,端午节,third-party-vocabulary|candidate:the dragon boat festival,third-party-vocabulary,external-evidence-corpus,active
KV002794,the Eiffel Tower,the eiffel tower,埃菲尔铁塔,third-party-vocabulary|candidate:the eiffel tower,third-party-vocabulary,external-evidence-corpus,active
KV002795,the Golden Gate Bridge,the golden gate bridge,金门大桥,third-party-vocabulary|candidate:the golden gate bridge,third-party-vocabulary,external-evidence-corpus,active
KV002796,the Great Wall of China,the great wall of china,中国长城,third-party-vocabulary|candidate:the great wall of china,third-party-vocabulary,external-evidence-corpus,active
KV002797,the high jump,the high jump,跳高,third-party-vocabulary|candidate:the high jump,third-party-vocabulary,external-evidence-corpus,active
KV002798,the Internet,the internet,互联网；因特网,third-party-vocabulary|candidate:the internet,third-party-vocabulary,external-evidence-corpus,active
KV002799,the Lantern Festival,the lantern festival,元宵节,third-party-vocabulary|candidate:the lantern festival,third-party-vocabulary,external-evidence-corpus,active
KV002800,the long jump,the long jump,跳远,third-party-vocabulary|candidate:the long jump,third-party-vocabulary,external-evidence-corpus,active
