NoteID,CanonicalWord,British,American,ReviewLane,ReviewDecision,ReviewerType,EvidenceSource,EvidenceDetail,EvidenceVersion,ReviewNote
KV002569,shoe,[ʃˈuː],[ʃˈuː],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002570,shop assistant,[ʃˈɒp ɐsˈɪstənt],[ʃˈɑːp ɐsˈɪstənt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002572,shopping bag,[ʃˈɒpɪŋ bˈaɡ],[ʃˈɑːpɪŋ bˈæɡ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002573,short cut,[ʃˈɔːt kˈʌt],[ʃˈɔːɹt kˈʌt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002574,short race,[ʃˈɔːt ɹˈeɪs],[ʃˈɔːɹt ɹˈeɪs],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002576,shot,[ʃˈɒt],[ʃˈɑːt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002585,sing English songs,[sˈɪŋ ˈɪŋɡlɪʃ sˈɒŋz],[sˈɪŋ ˈɪŋɡlɪʃ sˈɔŋz],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002591,sit,[sˈɪt],[sˈɪt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002592,sitting room,[sˈɪtɪŋ ɹˈuːm],[sˈɪɾɪŋ ɹˈuːm],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002605,skipping rope,[skˈɪpɪŋ ɹˈəʊp],[skˈɪpɪŋ ɹˈoʊp],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002609,slide show,[slˈaɪd ʃˈəʊ],[slˈaɪd ʃˈoʊ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002616,slogan,[slˈəʊɡən],[slˈoʊɡən],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002618,slow down,[slˈəʊ dˈaʊn],[slˈoʊ dˈaʊn],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002627,snack bar,[snˈak bˈɑː],[snˈæk bˈɑːɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002636,sock,[sˈɒk],[sˈɑːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002638,soft toy,[sˈɒft tˈɔɪ],[sˈɔft tˈɔɪ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002642,some time,[sˌʌm tˈaɪm],[sˌʌm tˈaɪm],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002647,somewhere,[sˈʌmweə],[sˈʌmwɛɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002653,South Africa,[sˈaʊθ ˈafɹɪkə],[sˈaʊθ ˈæfɹɪkə],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002654,South China Tiger,[sˈaʊθ tʃˈaɪnə tˈaɪɡə],[sˈaʊθ tʃˈaɪnə tˈaɪɡɚ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002655,South Pole,[sˈaʊθ pˈəʊl],[sˈaʊθ pˈoʊl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002661,speak English,[spˈiːk ˈɪŋɡlɪʃ],[spˈiːk ˈɪŋɡlɪʃ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002667,sport-lover,[spˈɔːtlˈʌvə],[spˈoːɹtlˈʌvɚ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002668,Sports Day,[spˈɔːts dˈeɪ],[spˈoːɹts dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002669,sports meeting,[spˈɔːts mˈiːtɪŋ],[spˈoːɹts mˈiːɾɪŋ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002670,sports shoes,[spˈɔːts ʃˈuːz],[spˈoːɹts ʃˈuːz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002671,sports star,[spˈɔːts stˈɑː],[spˈoːɹts stˈɑːɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002673,Spring Festival,[spɹˈɪŋ fˈɛstɪvəl],[spɹˈɪŋ fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002674,spring outing,[spɹˈɪŋ ˈaʊtɪŋ],[spɹˈɪŋ ˈaʊɾɪŋ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002680,stand in line,[stˈand ɪn lˈaɪn],[stˈænd ɪn lˈaɪn],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002683,stay at home,[stˈeɪ at hˈəʊm],[stˈeɪ æt hˈoʊm],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002695,story book,[stˈɔːɹi bˈʊk],[stˈoːɹi bˈʊk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002701,street cleaner,[stɹˈiːt klˈiːnə],[stɹˈiːt klˈiːnɚ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002702,street sweeper,[stɹˈiːt swˈiːpə],[stɹˈiːt swˈiːpɚ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002721,summer holiday,[sˈʌmə hˈɒlɪdˌeɪ],[sˈʌmɚ hˈɑːlɪdˌeɪ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002722,Summer Olympics,[sˈʌməɹ əlˈɪmpɪks],[sˈʌmɚɹ əlˈɪmpɪks],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002723,Summer Palace,[sˈʌmə pˈalɪs],[sˈʌmɚ pˈælɪs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002725,Sun Moon Lake,[sˈʌn mˈuːn lˈeɪk],[sˈʌn mˈuːn lˈeɪk],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002737,sweet potato,[swˈiːt pətˈeɪtəʊ],[swˈiːt pətˈeɪɾoʊ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002742,swimming goggles,[swˈɪmɪŋ ɡˈɒɡəlz],[swˈɪmɪŋ ɡˈɑːɡəlz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002747,Sydney Harbour Bridge,[sˈɪdni hˈɑːbə bɹˈɪdʒ],[sˈɪdni hˈɑːɹbɚ bɹˈɪdʒ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002748,Sydney Opera House,[sˈɪdni ˈɒpəɹə hˈaʊs],[sˈɪdni ˈɑːpɚɹə hˈaʊs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002753,take a deep breath,[tˈeɪk ɐ dˈiːp bɹˈɛθ],[tˈeɪk ɐ dˈiːp bɹˈɛθ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002754,take a photo,[tˈeɪk ɐ fˈəʊtəʊ],[tˈeɪk ɐ fˈoʊɾoʊ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002755,take a picture,[tˈeɪk ɐ pˈɪktʃə],[tˈeɪk ɐ pˈɪktʃɚ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002756,take a trip,[tˈeɪk ɐ tɹˈɪp],[tˈeɪk ɐ tɹˈɪp],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002757,take a walk,[tˈeɪk ɐ wˈɔːk],[tˈeɪk ɐ wˈɔːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002758,take away,[tˈeɪk ɐwˈeɪ],[tˈeɪk ɐwˈeɪ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002761,take part in,[tˈeɪk pˈɑːt ˈɪn],[tˈeɪk pˈɑːɹt ˈɪn],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002762,take pictures,[tˈeɪk pˈɪktʃəz],[tˈeɪk pˈɪktʃɚz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002764,talent show,[tˈalənt ʃˈəʊ],[tˈælənt ʃˈoʊ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002765,talk to,[tˈɔːk tuː],[tˈɔːk tuː],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002767,tangyuan,[tˈaŋjuːən],[tˈæŋjuːən],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002773,tea party,[tˈiː pˈɑːti],[tˈiː pˈɑːɹɾi],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002774,teacher's desk,[tˈiːtʃəz dˈɛsk],[tˈiːtʃɚz dˈɛsk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002775,teacher's office,[tˈiːtʃəz ˈɒfɪs],[tˈiːtʃɚz ˈɑːfɪs],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002776,teachers' office,[tˈiːtʃəz ˈɒfɪs],[tˈiːtʃɚz ˈɑːfɪs],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002777,teachers' room,[tˈiːtʃəz ɹˈuːm],[tˈiːtʃɚz ɹˈuːm],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002781,tell a story,[tˈɛl ɐ stˈɔːɹi],[tˈɛl ɐ stˈoːɹi],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV002790,Thanksgiving Day,[θˈaŋksɡɪvɪŋ dˈeɪ],[θˈæŋksɡɪvɪŋ dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002791,the Bund,[ðə bˈʌnd],[ðə bˈʌnd],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002792,the Double Ninth Festival,[ðə dˈʌbəl nˈaɪnθ fˈɛstɪvəl],[ðə dˈʌbəl nˈaɪnθ fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV002793,the Dragon Boat Festival,[ðə dɹˈaɡən bˈəʊt fˈɛstɪvəl],[ðə dɹˈæɡən bˈoʊt fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
