NoteID,ProvisionalIdentityKey,CanonicalWord,MatchKey,SenseLabel,MeaningPrimary,BritishCandidate,AmericanCandidate,BritishEvidenceStatus,AmericanEvidenceStatus,SourceOccurrenceCount,DistinctSourceIDs,DefinitionEvidence,ExampleSentence,ExampleTranslation,PresentationStatus,PresentationSource
KV002681,candidate:starfish,starfish,starfish,海星,海星,[ˈstɑːfɪʃ],[ˈstɑːrfɪʃ],consistent,consistent,3,3,n. 海星,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002682,candidate:starter,starter,starter,开胃菜；第一道菜,开胃菜；第一道菜,[ˈstɑːtə(r)],[ˈstɑːrtər],consistent,consistent,1,1,"n. 起动机;发令员;第一道菜;发射装置;发起者;参加比赛者,上场队员",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002683,candidate:stay at home,stay at home,stay at home,待在家里；留在家中,待在家里；留在家中,,,missing,missing,2,2,na. 长时间内不在 | 无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002684,candidate:steady,steady,steady,稳定的；平稳的,稳定的；平稳的,[ˈstedi],[ˈstedi],consistent,consistent,1,1,n. 关系固定的情侣;固定支架 adj. 稳定的;不变的;沉着的 vt. 使稳定;稳固;使坚定 adv. 稳定地;稳固地 vi. 稳固,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002685,candidate:steak,steak,steak,牛排；肉排,牛排；肉排,[steɪk],[steɪk],consistent,consistent,2,2,n. 牛排;肉排;鱼排,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002686,candidate:steam,steam,steam,蒸；蒸汽,蒸；蒸汽,[stiːm],[stiːm],consistent,consistent,1,1,"n. 蒸汽;精力 adj. 蒸汽的 vt. 蒸,散发;用蒸汽处理 vi. 蒸,冒水汽",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002687,candidate:stick,stick,stick,粘；贴；粘住,粘；贴；粘住,[stɪk],[stɪk],consistent,consistent,5,4,"n. 棍;手杖;呆头呆脑的人 vi. 坚持;伸出;粘住 vt. 刺,戳;伸出;粘贴",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002688,candidate:sticker,sticker,sticker,贴纸；贴画,贴纸；贴画,[ˈstɪkə(r)],[ˈstɪkər],consistent,consistent,2,2,n. 尖刀;难题;张贴物;坚持不懈的人 vt. 给...贴上标签价 adj. 汽车价目标签的;汽车标签价的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002689,candidate:stitch,stitch,stitch,缝；缝针,缝；缝针,[stɪtʃ],[stɪtʃ],consistent,consistent,1,1,"n. 针脚,线迹;一针 vt. 缝,缝合 vi. 缝,缝合",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002690,candidate:stocking,stocking,stocking,长袜；圣诞袜,长袜；圣诞袜,[ˈstɒkɪŋ],[ˈstɑːkɪŋ],consistent,consistent,3,3,n. 长袜,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002691,candidate:stomach,stomach,stomach,胃；肚子,胃；肚子,[ˈstʌmək],[ˈstʌmək],consistent,consistent,1,1,n. 胃;腹部;胃口 vt. 忍受;吃下 vi. 忍受,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002692,candidate:store,store,store,商店,商店,[stɔː(r)],[stɔːr],consistent,consistent,4,4,"n. 商店;储备,贮藏;仓库 vt. 贮藏,储存",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002693,candidate:storm,storm,storm,暴风雨；风暴,暴风雨；风暴,[stɔːm],[stɔːrm],consistent,consistent,1,1,n. 暴风雨;大动荡 vt. 猛攻;怒骂 vi. 起风暴;横冲直撞;狂怒咆哮,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002694,candidate:stormy,stormy,stormy,有暴风雨的；暴风雨的,有暴风雨的；暴风雨的,[ˈstɔːmi],[ˈstɔːrmi],consistent,consistent,1,1,adj. 暴风雨的;猛烈的;暴躁的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002695,candidate:story book,story book,story book,故事书,故事书,,,missing,missing,1,1,na. 故事书,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002696,candidate:storybook,storybook,storybook,故事书,故事书,[ˈstɔːribʊk],[ˈstɔːribʊk],consistent,consistent,8,8,n. 故事书;小说,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002697,candidate:strange,strange,strange,奇怪的；陌生的,奇怪的；陌生的,[streɪndʒ],[streɪndʒ],consistent,consistent,1,1,"adj. 奇怪的;陌生的;外行的 adv. 奇怪地;陌生地,冷淡地",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002698,candidate:stranger,stranger,stranger,陌生人,陌生人,[ˈstreɪndʒə(r)],[ˈstreɪndʒər],consistent,consistent,1,1,n. 陌生人;外地人;局外人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002699,candidate:strawberry,strawberry,strawberry,草莓,草莓,[ˈstrɔːbəri],[ˈstrɔːberi],consistent,consistent,8,8,n. 草莓;草莓色,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002700,candidate:stream,stream,stream,溪流；小河,溪流；小河,[striːm],[striːm],consistent,consistent,1,1,n. 溪流;流动;潮流;光线 vt. 流出;涌出;使飘动 vi. 流;涌进;飘扬,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002701,candidate:street cleaner,street cleaner,street cleaner,街道清洁工；清洁工,街道清洁工；清洁工,,,missing,missing,1,1,清道夫;街道清扫车;清洁工,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002702,candidate:street sweeper,street sweeper,street sweeper,扫街车；道路清扫车,扫街车；道路清扫车,,,missing,missing,1,1,na. 扫街车;街道清洁工,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002703,candidate:stretch,stretch,stretch,伸展；拉伸,伸展；拉伸,[stretʃ],[stretʃ],consistent,consistent,1,1,"vt. 伸展,张开;(大量地)使用,消耗(金钱,时间);使竭尽所能;使全力以赴; n. 伸展,延伸 vi. 伸展;足够买(或支付)",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002704,candidate:strict,strict,strict,严格的；严厉的,严格的；严厉的,[strɪkt],[strɪkt],consistent,consistent,2,2,adj. 严格的;绝对的;精确的;详细的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002705,candidate:strike,strike,strike,（钟）敲响；报时,（钟）敲响；报时,[straɪk],[straɪk],consistent,consistent,1,1,"n. 罢工;打击;殴打 vi. 打,打击;罢工;敲,敲击;抓;打动;穿透 vt. 打,击;罢工;撞击,冲击;侵袭;打动;到达",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002706,candidate:string,string,string,"线,弦,细绳","线,弦,细绳",[strɪŋ],[strɪŋ],consistent,consistent,2,2,"n. 线,弦,细绳;一串,一行",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002707,candidate:string bean,string bean,string bean,菜豆；四季豆,菜豆；四季豆,[ˌstrɪŋ ˈbiːn],[ˌstrɪŋ ˈbiːn],consistent,consistent,1,1,na. 〈美〉菜豆;豆荚;〈口〉瘦长条子,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002708,candidate:strip,strip,strip,条；带,条；带,[strɪp],[strɪp],consistent,consistent,1,1,n. 带;条状;脱衣舞 vt. 剥夺;剥去;脱去衣服 vi. 脱去衣服,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002709,candidate:strongly,strongly,strongly,强劲地；强烈地,强劲地；强烈地,[ˈstrɒŋli],[ˈstrɔːŋli],consistent,consistent,2,2,adv. 强有力地;坚强地;激烈地;气味浓地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002710,candidate:stuck,stuck,stuck,卡住的；陷住的,卡住的；陷住的,[stʌk],[stʌk],consistent,consistent,1,1,v. 刺(stick的过去式) adj. 被卡住的;不能动的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002711,candidate:student,student,student,学生,学生,[ˈstjuːdnt],[ˈstuːdnt],consistent,consistent,11,11,n. 学生;学者,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002712,candidate:stupid,stupid,stupid,愚蠢的；笨的,愚蠢的；笨的,[ˈstjuːpɪd],[ˈstuːpɪd],consistent,consistent,1,1,"n. 傻瓜,笨蛋 adj. 愚蠢的;麻木的;乏味的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002713,candidate:style,style,style,款式；样式,款式；样式,[staɪl],[staɪl],consistent,consistent,1,1,n. 风格;时尚;类型;字体 vt. 设计;称呼;使合潮流 vi. 设计式样;用刻刀作装饰画,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002714,candidate:subway,subway,subway,地铁,地铁,[ˈsʌbweɪ],[ˈsʌbweɪ],consistent,consistent,3,3,n. 地铁;地道 vi. 乘地铁,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002715,candidate:successful,successful,successful,成功的,成功的,[səkˈsesf(ə)l],[səkˈsesfl],consistent,consistent,1,1,adj. 成功的;一帆风顺的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002716,candidate:such,such,such,这样的；如此的,这样的；如此的,[sʌtʃ],[sʌtʃ],consistent,consistent,2,2,"adj. 这样的,如此的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002717,candidate:suddenly,suddenly,suddenly,突然地；忽然,突然地；忽然,[ˈsʌd(ə)nli],[ˈsʌdənli],consistent,consistent,5,5,adv. 突然地;忽然,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002718,candidate:sugar,sugar,sugar,糖；食糖,糖；食糖,[ˈʃʊɡə(r)],[ˈʃʊɡər],consistent,consistent,3,3,n. 糖;食糖;甜言蜜语 vt. 加糖于;粉饰 vi. 形成糖,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002719,candidate:suggestion,suggestion,suggestion,建议,建议,[səˈdʒestʃən],[səˈdʒestʃən; səɡˈdʒestʃən],consistent,consistent,1,1,"n. 建议;示意;微量,细微的迹象",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002720,candidate:suitcase,suitcase,suitcase,手提箱；行李箱,手提箱；行李箱,[ˈsuːtkeɪs],[ˈsuːtkeɪs],consistent,consistent,2,2,n. [轻] 手提箱;衣箱,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002721,candidate:summer holiday,summer holiday,summer holiday,暑假,暑假,,,missing,missing,3,3,n. 暑假,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002722,candidate:summer olympics,Summer Olympics,summer olympics,夏季奥运会,夏季奥运会,,,missing,missing,1,1,夏季奥运会;体育;年夏季奥林匹克运动会,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002723,candidate:summer palace,Summer Palace,summer palace,颐和园,颐和园,,,missing,missing,1,1,n. 颐和园,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002724,candidate:sun,sun,sun,太阳,太阳,[sʌn],[sʌn],consistent,consistent,17,15,n. 太阳 vt. 使晒 vi. 晒太阳,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002725,candidate:sun moon lake,Sun Moon Lake,sun moon lake,日月潭,日月潭,,,missing,missing,1,1,日月潭;日月潭国家风景区;日月潭合照,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002726,candidate:sunshine,sunshine,sunshine,阳光,阳光,[ˈsʌnʃaɪn],[ˈsʌnʃaɪn],consistent,consistent,2,2,n. 阳光;愉快;晴天;快活,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002727,candidate:super,super,super,极好的；很棒的,极好的；很棒的,[ˈsuːpə(r)],[ˈsuːpər],consistent,consistent,1,1,"n. 特级品,特大号;临时雇员 adj. 特级的;极好的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002728,candidate:supersonic,supersonic,supersonic,超音速的,超音速的,[ˌsuːpəˈsɒnɪk],[ˌsuːpərˈsɑːnɪk],consistent,consistent,1,1,n. 超音速;超声波 adj. 超音速的;超声波的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002729,candidate:superstar,superstar,superstar,超级明星；巨星,超级明星；巨星,[ˈsuːpəstɑː(r); ˈsjuːpəstɑː(r)],[ˈsuːpərstɑːr],consistent,consistent,1,1,"n. 超级明星,巨星;超级星体",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002730,candidate:supper,supper,supper,晚餐；晚饭,晚餐；晚饭,[ˈsʌpə(r)],[ˈsʌpər],consistent,consistent,2,2,"n. 晚餐,晚饭;夜宵",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002731,candidate:sure,sure,sure,确信的；确定的,确信的；确定的,[ʃʊə(r)],[ʃʊr],consistent,consistent,15,15,adj. 确信的;可靠的;必定的 adv. 当然;的确,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002732,candidate:surf,surf,surf,浏览网络；上网,浏览网络；上网,[sɜːf],[sɜːrf],consistent,consistent,1,1,"vi. 作冲浪运动 vt. 在...冲浪 n. 海浪,拍岸浪",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002733,candidate:surprise,surprise,surprise,惊喜；惊讶,惊喜；惊讶,[səˈpraɪz],[sərˈpraɪz],consistent,consistent,5,5,"n. 惊奇,诧异;突然袭击 adj. 令人惊讶的 vt. 使惊奇;奇袭",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002734,candidate:surprised,surprised,surprised,惊讶的,惊讶的,[səˈpraɪzd],[sərˈpraɪzd],consistent,consistent,4,4,"v. 使惊奇(surprise的过去分词形式) adj. 感到惊讶的,出人意料的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002735,candidate:sweatpants,sweatpants,sweatpants,运动裤；宽松长运动裤,运动裤；宽松长运动裤,[ˈswetpænts],[ˈswetpænts],consistent,consistent,1,1,n. (美)宽松长运动裤,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002736,candidate:sweet,sweet,sweet,甜的,甜的,[swiːt],[swiːt],consistent,consistent,14,9,n. 糖果;乐趣;芳香;宝贝 adj. 甜的;悦耳的;芳香的;亲切的 (俚)酷毙了,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002737,candidate:sweet potato,sweet potato,sweet potato,红薯；甘薯,红薯；甘薯,,,missing,missing,2,2,n. 【植】甘薯,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002738,candidate:sweets,sweets,sweets,糖果；甜食,糖果；甜食,[swi:ts],[swiːts],consistent,consistent,2,2,n. 糖果;甜食(sweet的复数),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002739,candidate:swimmer,swimmer,swimmer,游泳者；游泳运动员,游泳者；游泳运动员,[ˈswɪmə(r)],[ˈswɪmər],consistent,consistent,4,2,n. 游泳者,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002740,candidate:swimming,swimming,swimming,游泳,游泳,[ˈswɪmɪŋ],[ˈswɪmɪŋ],consistent,consistent,4,4,n. 游泳;目眩 adj. 游泳的;游泳用的;善于游泳的;晕眩的 v. 游泳;漂浮;旋转(swim的ing形式),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002741,candidate:swimming cap,swimming cap,swimming cap,泳帽,泳帽,[ˈswɪmɪŋ kæp],[ˈswɪmɪŋ kæp],consistent,consistent,1,1,n. 泳帽,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002742,candidate:swimming goggles,swimming goggles,swimming goggles,泳镜,泳镜,,,missing,missing,1,1,泳镜;游泳眼镜;游泳镜,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002743,candidate:swimming pool,swimming pool,swimming pool,游泳池,游泳池,[ˈswɪmɪŋ puːl],[ˈswɪmɪŋ puːl],consistent,consistent,4,4,n. 游泳池;游泳场;游泳馆,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002744,candidate:swimsuit,swimsuit,swimsuit,泳衣,泳衣,[ˈswɪmsuːt],[ˈswɪmsuːt],consistent,consistent,2,2,n. 游泳衣(女式),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002745,candidate:swing,swing,swing,秋千,秋千,[swɪŋ],[swɪŋ],consistent,consistent,3,3,n. 摇摆;摆动;秋千;音律;涨落 adj. 旋转的;悬挂的;强节奏爵士音乐的 vt. 使旋转;挥舞;悬挂 vi. 摇摆;转向;悬挂;大摇大摆地行走,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002746,candidate:switch,switch,switch,开关,开关,[swɪtʃ],[swɪtʃ],consistent,consistent,1,1,n. 开关;转换;鞭子 vi. 转换;抽打;换防 vt. 转换;用鞭子等抽打,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002747,candidate:sydney harbour bridge,Sydney Harbour Bridge,sydney harbour bridge,悉尼海港大桥,悉尼海港大桥,,,missing,missing,1,1,悉尼海港大桥;雪梨港湾大桥;悉尼大桥,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002748,candidate:sydney opera house,Sydney Opera House,sydney opera house,悉尼歌剧院,悉尼歌剧院,,,missing,missing,1,1,"n. 【地,旅】悉尼歌剧院",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002749,candidate:table,table,table,桌子,桌子,[ˈteɪb(ə)l],[ˈteɪbl],consistent,consistent,15,14,n. 桌子;表格;平地层 vt. 制表;搁置;嵌合 adj. 桌子的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002750,candidate:table tennis,table tennis,table tennis,乒乓球,乒乓球,['teɪb(ə)l'tenɪs],[ˈteɪbl tenɪs],consistent,consistent,8,8,n. 乒乓球运动,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002751,candidate:taipei,Taipei,taipei,台北,台北,[ˈtaɪˌpeɪ],[ˈtaɪˈbei],consistent,consistent,1,1,n. 台北,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002752,candidate:take,take,take,拿；取；带走,拿；取；带走,[teɪk],[teɪk],consistent,consistent,36,19,"vi. 拿;获得 vt. 拿,取;采取;接受(礼物等);买,花费;耗费(时间等) n. 捕获量;看法;利益,盈益;(入场券的)售得金额",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002753,candidate:take a deep breath,take a deep breath,take a deep breath,深呼吸；做一次深呼吸,深呼吸；做一次深呼吸,,,missing,missing,1,1,na. 行深呼吸,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002754,candidate:take a photo,take a photo,take a photo,拍照,拍照,,,missing,missing,1,1,v. 拍照,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002755,candidate:take a picture,take a picture,take a picture,拍照；照相,拍照；照相,,,missing,missing,1,1,v. 照相,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002756,candidate:take a trip,take a trip,take a trip,旅行；去旅行,旅行；去旅行,,,missing,missing,1,1,na. 旅行,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002757,candidate:take a walk,take a walk,take a walk,散步,散步,,,missing,missing,4,4,na. 散步,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002758,candidate:take away,take away,take away,拿走；带走,拿走；带走,,,missing,missing,1,1,adj. 买回去的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002759,candidate:take down,take down,take down,取下；拿下,取下；拿下,['teikdaun],[teɪk daʊn],consistent,consistent,1,1,na. 扯下;卷起;记下;卸下,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002760,candidate:take off,take off,take off,脱下；摘下,脱下；摘下,[ˈteɪk ɒf],[ˈteɪk ɔːf],consistent,consistent,5,5,v. (飞机)起飞;出去;拿掉;移送,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002761,candidate:take part in,take part in,take part in,参加,参加,,,missing,missing,2,2,na. 参加;贡献,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002762,candidate:take pictures,take pictures,take pictures,拍照；照相,拍照；照相,,,missing,missing,2,2,照相;拍照;拍照片,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002763,candidate:talent,talent,talent,才能；天赋,才能；天赋,[ˈtælənt],[ˈtælənt],consistent,consistent,1,1,n. 才能;天才;天资,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002764,candidate:talent show,talent show,talent show,才艺表演；选秀节目,才艺表演；选秀节目,,,missing,missing,1,1,"n. 业余歌手演唱会; 选秀节目,选秀比赛",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002765,candidate:talk to,talk to,talk to,和……交谈；对……说话,和……交谈；对……说话,,,missing,missing,1,1,na. 向...谈;〔口语〕申斥,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002766,candidate:tallest,tallest,tallest,最高的；最高个的,最高的；最高个的,[tɔlɪst],[tɔːlɪst],consistent,consistent,2,2,adj. 最高的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002767,candidate:tangyuan,tangyuan,tangyuan,汤圆,汤圆,,,missing,missing,1,1,汤圆;幸福不远了;汤丸,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002768,candidate:tap,tap,tap,水龙头,水龙头,[tæp],[tæp],consistent,consistent,2,2,"n. 水龙头;轻打 vt. 轻敲;轻打;装上嘴子 vi. 轻拍;轻击;轻叩 vt. 采用,利用",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002769,candidate:tape,tape,tape,胶带,胶带,[teɪp],[teɪp],consistent,consistent,2,2,n. 胶带;磁带;带子;卷尺 vt. 录音;用带子捆扎;用胶布把...封住 vi. 用磁带录音,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002770,candidate:taste#sample,taste,taste#sample,尝；品尝,尝；品尝,[teɪst],[teɪst],consistent,consistent,3,3,n. 味道;品味;审美 vt. 尝;体验 vi. 尝起来;有...的味道,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002771,candidate:tasty,tasty,tasty,美味的；可口的,美味的；可口的,[ˈteɪsti],[ˈteɪsti],consistent,consistent,2,2,adj. 美味的;高雅的;有趣的 n. 可口的东西;引人入胜的东西,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002772,candidate:taxi,taxi,taxi,出租车,出租车,[ˈtæksi],[ˈtæksi],consistent,consistent,15,14,n. 出租汽车 vt. 使滑行;用出租车送 vi. 乘出租车;滑行,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002773,candidate:tea party,tea party,tea party,茶会；茶话会,茶会；茶话会,,,missing,missing,1,1,n. 茶话会;(下午) 茶会;在美国各地抗议高额税收,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002774,candidate:teacher's desk,teacher's desk,teacher's desk,讲台；讲桌,讲台；讲桌,,,missing,missing,1,1,讲台;讲桌;讲台桌,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002775,candidate:teacher's office,teacher's office,teacher's office,教师办公室,教师办公室,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002776,candidate:teachers' office,teachers' office,teachers' office,教师办公室,教师办公室,,,missing,missing,3,3,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002777,candidate:teachers' room,teachers' room,teachers' room,教师办公室；教师休息室,教师办公室；教师休息室,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002778,candidate:teddy bear,teddy bear,teddy bear,泰迪熊；玩具熊,泰迪熊；玩具熊,[ˈtedi beə(r)],[ˈtedi ber],consistent,consistent,3,3,n. 泰迪熊(一种柔软的毛绒玩具熊),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002779,candidate:teeth,teeth,teeth,牙齿（tooth 的复数）,牙齿（tooth 的复数）,[tiːθ],[tiːθ],consistent,consistent,4,4,n. 牙齿,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002780,candidate:telephone,telephone,telephone,电话；电话机,电话；电话机,[ˈtelɪfəʊn],[ˈtelɪfoʊn],consistent,consistent,8,8,n. (美)电话;电话机;电话耳机 vt. 打电话给... vi. 打电话,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002781,candidate:tell a story,tell a story,tell a story,讲故事,讲故事,,,missing,missing,1,1,讲故事;说故事;讲述故事,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002782,candidate:telly,telly,telly,电视,电视,[ˈteli],[ˈteli],consistent,consistent,1,1,n. 电视,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002783,candidate:temperature,temperature,temperature,温度；气温,温度；气温,[ˈtemprətʃə(r)],[ˈtemprətʃər; ˈtemprətʃʊr],consistent,consistent,1,1,n. 温度;体温;气温;发烧,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002784,candidate:tennis,tennis,tennis,网球；网球运动,网球；网球运动,[ˈtenɪs],[ˈtenɪs],consistent,consistent,6,6,n. 网球(运动),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002785,candidate:tent,tent,tent,帐篷,帐篷,[tent],[tent],consistent,consistent,1,1,n. 帐篷;住处;帷幕 vt. 用帐篷遮盖;使在帐篷里住宿 vi. 住帐蓬;暂时居住,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002786,candidate:term,term,term,学期,学期,[tɜːm],[tɜːrm],consistent,consistent,2,2,n. 术语;学期;期限;条款;(代数式等的)项 vt. 把...叫做,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002787,candidate:terrible,terrible,terrible,糟糕的；可怕的,糟糕的；可怕的,[ˈterəb(ə)l],[ˈterəbl],consistent,consistent,3,3,"adj. 可怕的;很糟的;令人讨厌的 adv. 很,非常",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002788,candidate:textbook,textbook,textbook,课本；教科书,课本；教科书,[ˈtekstbʊk],[ˈtekstbʊk],consistent,consistent,1,1,"n. 教科书,课本",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002789,candidate:thailand,Thailand,thailand,泰国,泰国,[ˈtaɪlænd],[ˈtaɪlænd],consistent,consistent,2,2,n. 泰国(东南亚国家名),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002790,candidate:thanksgiving day,Thanksgiving Day,thanksgiving day,感恩节,感恩节,,,missing,missing,2,2,n. 【节】感恩节;在美国;在加拿大,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002791,candidate:the bund,the Bund,the bund,上海外滩,上海外滩,,,missing,missing,1,1,外滩(上海); [电影]外滩佚事,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002792,candidate:the double ninth festival,the Double Ninth Festival,the double ninth festival,重阳节,重阳节,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002793,candidate:the dragon boat festival,the Dragon Boat Festival,the dragon boat festival,端午节,端午节,,,missing,missing,2,2,"端午节(端午节为每年农历五月初五,本来是夏季的一个驱除瘟疫的节日,后来楚国诗人屈原于端午节投江自尽,就变成纪念屈原的节日。端午节的习俗有吃粽子、赛龙舟、挂菖蒲、蒿草、艾叶、薰苍术、白芷,喝雄黄酒等); 端节",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002794,candidate:the eiffel tower,the Eiffel Tower,the eiffel tower,埃菲尔铁塔,埃菲尔铁塔,,,missing,missing,1,1,埃菲尔铁塔;巴黎铁塔;法国艾菲尔铁塔,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002795,candidate:the golden gate bridge,the Golden Gate Bridge,the golden gate bridge,金门大桥,金门大桥,,,missing,missing,1,1,金门桥;旧金山金门大桥;全门大桥,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002796,candidate:the great wall of china,the Great Wall of China,the great wall of china,中国长城,中国长城,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002797,candidate:the high jump,the high jump,the high jump,跳高,跳高,[ðə ˈhaɪ dʒʌmp],[ðə ˈhaɪ dʒʌmp],consistent,consistent,1,1,n. 跳高,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002798,candidate:the internet,the Internet,the internet,互联网；因特网,互联网；因特网,,,missing,missing,1,1,互联网;因特网;网际网路,,,third-party-content-pending,third-party-external-evidence-prep-v1
