NoteID,Word,UnassessedVocabulary,SupportStatus,AdmissionIsMastery
KV002188,New York,city large states united,unassessed,false
KV002189,news,good heard morning,unassessed,false
KV002190,next,line,unassessed,false
KV002191,next time,better,unassessed,false
KV002192,next week,grandma visit,unassessed,false
KV002193,niece,animals drawing likes,unassessed,false
KV002194,nineteen,chairs room,unassessed,false
KV002195,nineteenth,birthday today,unassessed,false
KV002196,ninety,hall seats,unassessed,false
KV002197,Nintendo,games makes video,unassessed,false
KV002198,ninth,classroom floor,unassessed,false
KV002199,no entry,says sign,unassessed,false
KV002200,no smoking,sign wall,unassessed,false
KV002201,no swimming,means red sign,unassessed,false
KV002202,nobody,classroom,unassessed,false
KV002203,nod,gave smiled,unassessed,false
KV002204,noisy,day during street,unassessed,false
KV002205,none,boxes empty,unassessed,false
KV002206,nonsense,complete story,unassessed,false
KV002207,noodle,ate bowl,unassessed,false
KV002208,noon,day middle,unassessed,false
KV002209,North Pole,covered ice,unassessed,false
KV002210,north-east,city village,unassessed,false
KV002211,north-west,lake town,unassessed,false
KV002212,northeast,drove hours two,unassessed,false
KV002213,northwest,mountains,unassessed,false
KV002214,not,tired today,unassessed,false
KV002215,note,left table,unassessed,false
KV002216,note pad,beside keep phone,unassessed,false
KV002217,notebook,new words write,unassessed,false
KV002218,noticeboard,notice school,unassessed,false
KV002219,Nottingham,city england,unassessed,false
KV002220,nowadays,online people shop,unassessed,false
KV002221,number,phone please write,unassessed,false
KV002222,nut,ate bowl,unassessed,false
KV002223,o'clock,eight school starts,unassessed,false
KV002224,object,strange table,unassessed,false
KV002225,occupation,father's form please write,unassessed,false
KV002226,Ocean Park,dolphins saw,unassessed,false
KV002227,octopus,arms eight,unassessed,false
KV002228,of,classroom door open,unassessed,false
KV002229,office building,dad works,unassessed,false
KV002230,official,school website,unassessed,false
KV002231,oil,little pan put,unassessed,false
KV002232,oil painting,sea,unassessed,false
KV002233,oily,chips,unassessed,false
KV002234,oldest,park tree,unassessed,false
KV002235,Olympic,athlete become hopes,unassessed,false
KV002236,Olympic Games,four held years,unassessed,false
KV002237,on holiday,family sea,unassessed,false
KV002238,on the left,bank,unassessed,false
KV002239,on the phone,dad now,unassessed,false
KV002240,on the right,office post,unassessed,false
KV002241,on the way,home rainbow saw,unassessed,false
KV002243,once upon a time,kind king,unassessed,false
KV002244,one by one,came children room,unassessed,false
KV002245,one day,travel want world,unassessed,false
KV002246,onion,cut pieces please small,unassessed,false
KV002247,online,class morning,unassessed,false
KV002248,open day,parents school visit,unassessed,false
KV002249,opera,enjoys grandmother,unassessed,false
KV002250,opera house,concert saw,unassessed,false
KV002251,opposite,bank school,unassessed,false
KV002252,orchard,apples picked,unassessed,false
KV002253,order,pictures put right,unassessed,false
KV002254,ostrich,fast run,unassessed,false
KV002255,Ottawa,canada capital,unassessed,false
KV002256,out,door go please through,unassessed,false
KV002257,outdoor,football sport,unassessed,false
KV002258,outdoors,afternoon spent,unassessed,false
KV002259,outgoing,friendly,unassessed,false
KV002260,outing,class went zoo,unassessed,false
KV002261,outside,children waiting,unassessed,false
KV002262,over,city flew plane,unassessed,false
KV002263,over here,come please,unassessed,false
KV002264,over there,bag,unassessed,false
KV002265,owl,sitting tree,unassessed,false
KV002266,ox,cart farmer pull used,unassessed,false
KV002267,Oxford,city england famous,unassessed,false
KV002268,pack,bag need trip,unassessed,false
KV002269,packet,biscuits bought,unassessed,false
KV002270,pad,knee skate wear,unassessed,false
KV002271,page,turn twenty,unassessed,false
KV002272,pain,felt leg sharp,unassessed,false
KV002273,paintbrush,use wash,unassessed,false
KV002274,painter,painting wall white,unassessed,false
KV002275,painting,quiet shows village,unassessed,false
KV002276,palace,beautiful king lives,unassessed,false
KV002277,Palace Museum,beijing visited,unassessed,false
KV002278,pan,heat small soup,unassessed,false
KV002279,pancake,ate honey,unassessed,false
KV002280,pants,long,unassessed,false
KV002281,Papa Westray,island scotland small,unassessed,false
KV002282,paper clip,hold pages together use,unassessed,false
KV002283,paper cutting,made window,unassessed,false
KV002284,parade,festival street watched,unassessed,false
KV002285,Parents' Day,came school,unassessed,false
KV002286,parking,front gate no,unassessed,false
KV002287,parrot,few say words,unassessed,false
KV002288,part,favorite story,unassessed,false
KV002289,participate,day sports students,unassessed,false
KV002290,partner,activity work,unassessed,false
KV002291,passenger,needs ticket,unassessed,false
KV002292,passport,keep place safe,unassessed,false
KV002293,password,anyone tell,unassessed,false
KV002294,past,ten three,unassessed,false
KV002295,past,people slowly travelled,unassessed,false
KV002296,past,old school walked,unassessed,false
KV002297,pat,dog gave gentle,unassessed,false
KV002298,path,follow lake,unassessed,false
KV002299,patient,please turn wait,unassessed,false
KV002300,pavement,beside road walk,unassessed,false
KV002301,pay,tickets,unassessed,false
KV002302,pay attention to,please road,unassessed,false
KV002303,PE class,basketball play,unassessed,false
KV002304,pea,one plate,unassessed,false
KV002305,peace,hope,unassessed,false
KV002306,peach,soft sweet,unassessed,false
KV002307,peacock,colorful its opened tail,unassessed,false
KV002308,pen friend,canada lives,unassessed,false
KV002309,pen holder,keep pencils,unassessed,false
KV002310,pencil case,ruler,unassessed,false
KV002311,pepper,red sweet,unassessed,false
KV002312,peppers,cut pieces small,unassessed,false
KV002313,perfect,picnic weather,unassessed,false
KV002314,perform,class friday song,unassessed,false
KV002315,perhaps,go tomorrow,unassessed,false
KV002316,person,bus one stop,unassessed,false
KV002317,personal,keep please things,unassessed,false
KV002318,pest,garden insect,unassessed,false
KV002319,phone box,old station,unassessed,false
KV002320,phone call,dad got,unassessed,false
KV002321,phone number,down please write,unassessed,false
KV002322,photograph,family shows,unassessed,false
KV002323,photographer,birds pictures took,unassessed,false
KV002324,physical education,games play run,unassessed,false
KV002325,physics,learn light,unassessed,false
KV002326,pianist,beautiful played song,unassessed,false
KV002327,Picasso,famous painter,unassessed,false
KV002328,pick,book home one take,unassessed,false
KV002329,pick up,floor paper please,unassessed,false
KV002330,picture,drew house,unassessed,false
KV002331,pie,apple dinner shared,unassessed,false
KV002332,piece,cake like,unassessed,false
KV002333,pill,breakfast take,unassessed,false
KV002334,pillow,soft,unassessed,false
KV002335,pilot,flew plane safely,unassessed,false
KV002336,pineapple,cut pieces,unassessed,false
KV002337,pirate,across sailed sea,unassessed,false
KV002338,pizza,cheese ordered,unassessed,false
KV002339,place of interest,famous great wall,unassessed,false
KV002340,places of interest,beijing visited,unassessed,false
KV002341,plan,early leave,unassessed,false
KV002342,plant trees,class spring,unassessed,false
KV002343,plaster,cut put small,unassessed,false
KV002344,plastic,made ruler,unassessed,false
KV002345,plastic bag,please use,unassessed,false
KV002346,plate,clean fruit put,unassessed,false
KV002347,play basketball,school,unassessed,false
KV002348,play games,children yard,unassessed,false
KV002349,play ping-pong,dad together,unassessed,false
KV002350,play sport,day good,unassessed,false
KV002351,play the guitar,brother,unassessed,false
KV002352,play the piano,learns school,unassessed,false
KV002353,play the pipa,aunt,unassessed,false
KV002354,play volleyball,fridays,unassessed,false
KV002355,pleased,mum work,unassessed,false
KV002356,plenty,everyone water,unassessed,false
KV002357,plum,ate sweet,unassessed,false
KV002358,plus,eight five three,unassessed,false
KV002359,pm,leaves train,unassessed,false
KV002360,pocket,coin found,unassessed,false
KV002361,pod,inside peas,unassessed,false
KV002362,polar bear,arctic lives,unassessed,false
KV002363,police,child find helped lost,unassessed,false
KV002364,police station,help went,unassessed,false
KV002365,policeman,stopped traffic,unassessed,false
KV002366,policewoman,cross helped man old road,unassessed,false
KV002367,policewomen,gate standing two,unassessed,false
KV002368,polish,please shoes show,unassessed,false
KV002369,pollute,dirty river water,unassessed,false
KV002370,pollution,air reduce,unassessed,false
KV002371,pond,ducks swimming,unassessed,false
KV002372,pony,girl little rode,unassessed,false
KV002373,pool,saturdays swim,unassessed,false
KV002374,pop,likes music sister,unassessed,false
KV002375,popcorn,ate during movie,unassessed,false
KV002376,pork,dinner vegetables,unassessed,false
KV002377,porridge,bowl breakfast,unassessed,false
KV002378,position,ball please tell,unassessed,false
KV002379,possible,finish today,unassessed,false
KV002380,possibly,go tomorrow,unassessed,false
KV002381,post,afternoon letter,unassessed,false
KV002382,postcard,beijing grandma sent,unassessed,false
KV002383,poster,made school show,unassessed,false
KV002384,postman,brought letter morning,unassessed,false
KV002385,pound,book costs ten,unassessed,false
KV002386,pour,cup milk please,unassessed,false
KV002387,poverty,escape families want,unassessed,false
KV002388,powerful,storm,unassessed,false
KV002389,practice,need play well,unassessed,false
KV002390,practise,day english,unassessed,false
KV002391,praise,good teacher work,unassessed,false
KV002392,prawn,cooked dinner,unassessed,false
KV002393,PRC,china people's republic stands,unassessed,false
KV002394,precious,desert water,unassessed,false
KV002395,prefer,coffee tea,unassessed,false
KV002396,prepare,need test,unassessed,false
KV002397,presenter,everyone show welcomed,unassessed,false
KV002398,press,button door open,unassessed,false
KV002399,price,book,unassessed,false
KV002400,primary,school teaches,unassessed,false
KV002401,primary school,brother goes little,unassessed,false
KV002402,prince,castle large lived,unassessed,false
KV002403,princess,blue dress wore,unassessed,false
KV002404,print,page please,unassessed,false
KV002405,printing,book colorful uses,unassessed,false
KV002406,probably,rain tonight,unassessed,false
KV002407,problem,solved together,unassessed,false
KV002408,programme,favorite tv,unassessed,false
KV002409,promise,book return tomorrow,unassessed,false
KV002410,protect,animals wild,unassessed,false
KV002411,protein,eggs good source,unassessed,false
KV002412,provide,lunch school,unassessed,false
KV002413,PS,added end letter,unassessed,false
KV002414,public,library,unassessed,false
KV002415,pudding,chocolate dessert,unassessed,false
KV002416,puddle,children jumped,unassessed,false
KV002417,Puma Ranch,stayed weekend,unassessed,false
KV002418,puppy,ball playing,unassessed,false
KV002419,purple,dress wore,unassessed,false
KV002420,push,door gently,unassessed,false
KV002421,put,cup please table,unassessed,false
KV002422,put on,coat go outside,unassessed,false
KV002423,put out fires,firefighters hard work,unassessed,false
KV002424,puzzle,solve,unassessed,false
KV002425,puzzled,question strange,unassessed,false
KV002426,pyjamas,bed put,unassessed,false
KV002427,pyramid,egypt saw,unassessed,false
KV002428,quack,duck gave loud,unassessed,false
KV002429,quarter,cake left,unassessed,false
KV002430,queen,crowd waved,unassessed,false
KV002431,quickly,breakfast finish please,unassessed,false
KV002432,quietly,close door please,unassessed,false
KV002433,quilt,grandma made warm,unassessed,false
KV002434,quiz,short today,unassessed,false
KV002435,racing car,quickly track went,unassessed,false
KV002436,radio,grandpa listens morning,unassessed,false
KV002437,railway,mountains runs through,unassessed,false
KV002438,railway museum,old saw trains,unassessed,false
KV002439,railway station,met,unassessed,false
KV002440,rain boots,garden wear wet,unassessed,false
KV002441,rainbow,appeared rain,unassessed,false
KV002442,raise,answer hand know please,unassessed,false
KV002443,ranger,forest showed trail,unassessed,false
KV002444,rat,boxes ran,unassessed,false
KV002445,reach,noon station,unassessed,false
KV002446,real,diamond,unassessed,false
KV002447,receive,cousin letter,unassessed,false
KV002448,recipe,easy follow,unassessed,false
KV002449,recorder,class music plays,unassessed,false
KV002450,rectangle,draw paper,unassessed,false
KV002451,recycle,bottles paper school,unassessed,false
KV002452,red packet,gave grandma,unassessed,false
KV002453,relative,came dinner family,unassessed,false
KV002454,relax,down sit while,unassessed,false
KV002455,remember,book bring please,unassessed,false
KV002456,reply,message please tonight,unassessed,false
KV002457,report,gave trip,unassessed,false
KV002458,reporter,asked player question,unassessed,false
KV002459,research,pandas,unassessed,false
KV002460,restroom,beside lift,unassessed,false
KV002461,return,home sunday,unassessed,false
KV002462,reunion,dinner family holiday,unassessed,false
KV002463,rhino,skin thick,unassessed,false
KV002464,rice cake,ate during festival,unassessed,false
KV002465,rice dumpling,boat dragon during eat festival,unassessed,false
KV002466,rich,gave man money school,unassessed,false
KV002467,ride,bike park,unassessed,false
KV002468,rider,helmet wore,unassessed,false
KV002469,right away,come,unassessed,false
KV002470,ring,heard phone,unassessed,false
KV002471,rise,six sun,unassessed,false
KV002472,riverbank,ate lunch sat,unassessed,false
KV002473,road,leads village,unassessed,false
KV002474,roar,heard lion zoo,unassessed,false
KV002475,robber,away bag ran,unassessed,false
KV002476,rock,found river smooth,unassessed,false
KV002477,rock'n'roll,dad likes old songs,unassessed,false
KV002478,role,doctor played,unassessed,false
KV002479,role model,good teacher,unassessed,false
KV002480,roll,ball began down hill,unassessed,false
KV002481,roller coaster,rode twice,unassessed,false
KV002482,romantic,film together watched,unassessed,false
KV002483,Rome,during italy trip visited,unassessed,false
KV002484,roof,bird sitting,unassessed,false
KV002485,rose,gave mother red,unassessed,false
KV002486,rough,rain road,unassessed,false
KV002487,routine,bed part reading,unassessed,false
KV002488,row,across lake summer,unassessed,false
KV002489,rubber,boots made,unassessed,false
KV002490,rubbish,beach leave please,unassessed,false
KV002491,rubbish bin,bottle put,unassessed,false
KV002492,run a race,day sports,unassessed,false
KV002493,run away,rabbit saw,unassessed,false
KV002494,runner,crossed finish first line,unassessed,false
KV002495,running race,won,unassessed,false
KV002496,Russia,country large,unassessed,false
KV002497,sack,carried farmer rice,unassessed,false
KV002498,sadly,goodbye waved,unassessed,false
KV002499,safari park,giraffes saw,unassessed,false
KV002500,safely,landed plane,unassessed,false
KV002501,safety,helmet wear,unassessed,false
KV002502,sales assistant,find helped size,unassessed,false
KV002503,salesperson,jackets showed two,unassessed,false
KV002504,salt,add little please soup,unassessed,false
KV002505,salty,soup,unassessed,false
KV002506,same,class,unassessed,false
KV002507,San Francisco,california city,unassessed,false
KV002508,sand,children played,unassessed,false
KV002509,sand castle,built sea,unassessed,false
KV002510,sandals,beach wore,unassessed,false
KV002511,sandcastle,big children made,unassessed,false
KV002512,Santa,brings christmas gifts stories,unassessed,false
KV002513,Santa Claus,children letters wrote,unassessed,false
KV002514,sausage,ate breakfast,unassessed,false
KV002515,save,electricity light off turn,unassessed,false
KV002516,save,child jumped lifeguard,unassessed,false
KV002517,saw,cut dad used wood,unassessed,false
KV002518,say to oneself,himself,unassessed,false
KV002519,saying,grandma old taught,unassessed,false
KV002520,scary,dark looks room,unassessed,false
KV002521,scene,end favorite film,unassessed,false
KV002522,schedule,busy monday school,unassessed,false
KV002523,school gate,meet morning,unassessed,false
KV002524,school uniform,friday monday wear,unassessed,false
KV002525,science fiction,brother likes reading,unassessed,false
KV002526,science museum,activities tried,unassessed,false
KV002527,score,got highest team,unassessed,false
KV002528,Scotland,edinburgh,unassessed,false
KV002529,screen,clear picture,unassessed,false
KV002530,sea horse,swims upright water,unassessed,false
KV002531,seafood,ate fresh sea,unassessed,false
KV002532,seal,rocks swimming,unassessed,false
KV002533,search,box use word,unassessed,false
KV002534,seaside,holiday spent,unassessed,false
KV002535,seasonal,fruit sells shop,unassessed,false
KV002536,seat,please take window,unassessed,false
KV002537,Seattle,city states united,unassessed,false
KV002538,second floor,classroom,unassessed,false
KV002539,secret,keep,unassessed,false
KV002540,secretary,answered phone,unassessed,false
KV002541,section,last read story,unassessed,false
KV002542,see a doctor,need today,unassessed,false
KV002543,see the world,travel wants,unassessed,false
KV002544,seek,help problem,unassessed,false
KV002545,seesaw,children played two,unassessed,false
KV002546,seldom,eat nights school,unassessed,false
KV002547,sentence,family one write,unassessed,false
KV002548,serious,doctor looked,unassessed,false
KV002549,seventeen,books shelf,unassessed,false
KV002550,seventeenth,birthday today,unassessed,false
KV002551,seventh,classroom floor,unassessed,false
KV002552,seventy,hall students,unassessed,false
KV002553,several,birds sitting tree,unassessed,false
KV002554,shake,bottle drink,unassessed,false
KV002555,shall,go park,unassessed,false
KV002556,Shanghai Museum,during trip visited,unassessed,false
KV002557,shape,round table,unassessed,false
KV002558,share,desk same,unassessed,false
KV002559,sharp,careful knife,unassessed,false
KV002560,shelf,books top,unassessed,false
KV002561,shell,beach beautiful found,unassessed,false
KV002562,shelter,during storm waited,unassessed,false
KV002563,sheriff,rode town,unassessed,false
KV002564,Sherwood Forest,place story takes,unassessed,false
KV002565,shine,brightly night stars,unassessed,false
KV002566,ship,across sailed sea,unassessed,false
KV002567,shirt pocket,pen,unassessed,false
KV002568,shock,came news,unassessed,false
KV002569,shoe,cannot find left,unassessed,false
KV002570,shop assistant,choose helped shirt,unassessed,false
KV002571,shopping,lunch went,unassessed,false
KV002572,shopping bag,apples put,unassessed,false
KV002573,short cut,park through took,unassessed,false
KV002574,short race,won,unassessed,false
KV002575,shortest,path school,unassessed,false
KV002576,shot,goal went,unassessed,false
KV002577,shoulder,hurts schoolbag,unassessed,false
KV002578,shout,classroom,unassessed,false
KV002579,shy,boy softly spoke,unassessed,false
KV002580,sign,says stop,unassessed,false
KV002581,signature,please write,unassessed,false
KV002582,silly,mistake,unassessed,false
KV002583,silver,above lake looked moon,unassessed,false
KV002584,simple,question,unassessed,false
KV002585,sing English songs,class,unassessed,false
KV002586,Singapore,asia country southeast,unassessed,false
KV002587,singer,crowd smiled,unassessed,false
KV002588,single-decker,museum took,unassessed,false
KV002589,sink,heavy stones water,unassessed,false
KV002590,sir,understand yes,unassessed,false
KV002591,sit,beside please,unassessed,false
KV002592,sitting room,family tv watches,unassessed,false
KV002593,situation,first need understand,unassessed,false
KV002594,sixteen,group students,unassessed,false
KV002595,sixth,finished race,unassessed,false
KV002596,sixty,box holds pencils,unassessed,false
KV002597,size,boxes same,unassessed,false
KV002598,skate,frozen lake winter,unassessed,false
KV002599,skateboard,ride well,unassessed,false
KV002600,skating,school went,unassessed,false
KV002601,sketchbook,animals draw,unassessed,false
KV002602,skid,began car road wet,unassessed,false
KV002603,skin,clean wash water,unassessed,false
KV002604,skip,children playground,unassessed,false
KV002605,skipping rope,red,unassessed,false
KV002606,sled,pulled snow through,unassessed,false
KV002607,sleeve,shirt wet,unassessed,false
KV002608,slice,lemon put water,unassessed,false
KV002609,slide show,space teacher,unassessed,false
KV002610,slide,across began box floor,unassessed,false
KV002611,slide,children playing,unassessed,false
KV002612,slight,headache,unassessed,false
KV002613,slightly,door open,unassessed,false
KV002614,slip,careful floor wet,unassessed,false
KV002615,slippery,rain road,unassessed,false
KV002616,slogan,class made saving water,unassessed,false
KV002617,slow,bus heavy traffic,unassessed,false
KV002618,slow down,please school,unassessed,false
KV002619,slowly,man old walked,unassessed,false
KV002620,smallest,box,unassessed,false
KV002621,smell,flowers,unassessed,false
KV002622,smile,gave warm,unassessed,false
KV002623,smoke,air black filled,unassessed,false
KV002624,smoking,allowed,unassessed,false
KV002625,smooth,stone,unassessed,false
KV002626,snack,school small,unassessed,false
KV002627,snack bar,bought sandwiches,unassessed,false
KV002628,snail,across leaf moved slowly,unassessed,false
KV002629,snap,broke dry stick,unassessed,false
KV002630,snorkel,breathe face use water while,unassessed,false
KV002631,snorkelling,beach went,unassessed,false
KV002632,so,tired,unassessed,false
KV002633,so much,help thank,unassessed,false
KV002634,soap,hands wash,unassessed,false
KV002635,soccer,play school,unassessed,false
KV002636,sock,cannot find other,unassessed,false
KV002637,soft,pillow,unassessed,false
KV002638,soft toy,girl little sleeps,unassessed,false
KV002639,softly,baby spoke,unassessed,false
KV002640,soldier,beside gate stood,unassessed,false
KV002641,some,need water,unassessed,false
KV002642,some time,stayed,unassessed,false
KV002643,someday,australia visit want,unassessed,false
KV002644,someone,door waiting,unassessed,false
KV002645,something,found table,unassessed,false
KV002646,sometime,let's lunch meet,unassessed,false
KV002647,somewhere,hat left park,unassessed,false
KV002648,son,class,unassessed,false
KV002649,song,favorite,unassessed,false
KV002650,sore,legs long walk,unassessed,false
KV002651,sorrow,filled sad story,unassessed,false
KV002652,sour,lemon tastes,unassessed,false
KV002653,South Africa,end southern,unassessed,false
KV002654,South China Tiger,rare,unassessed,false
KV002655,South Pole,covered ice,unassessed,false
KV002656,south-east,city village,unassessed,false
KV002657,south-west,lake town,unassessed,false
KV002658,soya milk,breakfast drink warm,unassessed,false
KV002659,spacecraft,earth travelled,unassessed,false
KV002660,spaghetti,dinner,unassessed,false
KV002661,speak English,class try,unassessed,false
KV002662,speech,gave school short,unassessed,false
KV002663,spell,name,unassessed,false
KV002664,spider,made web window,unassessed,false
KV002665,Spiderman,famous superhero,unassessed,false
KV002666,spit,ground,unassessed,false
KV002667,sport-lover,brother real,unassessed,false
KV002668,Sports Day,races ran,unassessed,false
KV002669,sports meeting,friday next,unassessed,false
KV002670,sports shoes,class pe wear,unassessed,false
KV002671,sports star,shirt signed young,unassessed,false
KV002672,spread,bread jam,unassessed,false
KV002673,Spring Festival,family gets together,unassessed,false
KV002674,spring outing,class went,unassessed,false
KV002675,stage,children sang,unassessed,false
KV002676,stair,fell last missed nearly,unassessed,false
KV002677,stairs,up walked,unassessed,false
KV002678,stall,bought fruit market,unassessed,false
KV002679,stand,beside desk please,unassessed,false
KV002680,stand in line,classroom entering,unassessed,false
KV002681,starfish,found rocks,unassessed,false
KV002682,starter,soup,unassessed,false
KV002683,stay at home,sick,unassessed,false
KV002684,steady,keep ladder,unassessed,false
KV002685,steak,cooked dad dinner,unassessed,false
KV002686,steam,fish minutes ten,unassessed,false
KV002687,stick,card glue picture use,unassessed,false
KV002688,sticker,notebook put star,unassessed,false
KV002689,stitch,cut doctor,unassessed,false
KV002690,stocking,bed hung red,unassessed,false
KV002691,stomach,eating hurts,unassessed,false
KV002692,store,grocery home,unassessed,false
KV002693,storm,came last night strong,unassessed,false
KV002694,stormy,inside night stayed,unassessed,false
KV002695,story book,gave grandma new,unassessed,false
KV002696,storybook,beautiful pictures,unassessed,false
KV002697,strange,heard outside sound,unassessed,false
KV002698,stranger,away go,unassessed,false
KV002699,strawberry,sweet,unassessed,false
KV002700,stream,runs small village,unassessed,false
KV002701,street cleaner,early starts work,unassessed,false
KV002702,street sweeper,cleaned road,unassessed,false
KV002703,stretch,arms run,unassessed,false
KV002704,strict,kind teacher,unassessed,false
KV002705,strike,clock noon twelve,unassessed,false
KV002706,string,box piece tie,unassessed,false
KV002707,string bean,cooked dinner,unassessed,false
KV002708,strip,cut long paper,unassessed,false
KV002709,strongly,across blew field wind,unassessed,false
KV002710,stuck,car mud,unassessed,false
KV002711,student,card school,unassessed,false
KV002712,stupid,thing,unassessed,false
KV002713,style,jacket like,unassessed,false
KV002714,subway,center city took,unassessed,false
KV002715,successful,school show,unassessed,false
KV002716,such,big never pumpkin seen,unassessed,false
KV002717,suddenly,lights went,unassessed,false
KV002718,sugar,put tea,unassessed,false
KV002719,suggestion,helpful thank,unassessed,false
KV002720,suitcase,clothes,unassessed,false
KV002721,summer holiday,beach during visit,unassessed,false
KV002722,Summer Olympics,compete countries,unassessed,false
KV002723,Summer Palace,beijing visited,unassessed,false
KV002724,sun,bright today,unassessed,false
KV002725,Sun Moon Lake,taiwan,unassessed,false
KV002726,sunshine,outside sat warm,unassessed,false
KV002727,super,idea,unassessed,false
KV002728,supersonic,faster plane sound travels,unassessed,false
KV002729,superstar,became singer young,unassessed,false
KV002730,supper,bread soup,unassessed,false
KV002731,sure,answer right,unassessed,false
KV002732,surf,homework internet sometimes,unassessed,false
KV002733,surprise,big mum party,unassessed,false
KV002734,surprised,see,unassessed,false
KV002735,sweatpants,exercise wear,unassessed,false
KV002736,sweet,apple,unassessed,false
KV002737,sweet potato,baked lunch,unassessed,false
KV002738,sweets,eat,unassessed,false
KV002739,swimmer,first other reached side,unassessed,false
KV002740,swimming,favorite sport,unassessed,false
KV002741,swimming cap,enter pool put,unassessed,false
KV002742,swimming goggles,blue,unassessed,false
KV002743,swimming pool,school,unassessed,false
KV002744,swimsuit,put swimming,unassessed,false
KV002745,swing,children playing,unassessed,false
KV002746,switch,leave off turn,unassessed,false
KV002747,Sydney Harbour Bridge,across walked,unassessed,false
KV002748,Sydney Opera House,during trip visited,unassessed,false
KV002749,table,books,unassessed,false
KV002750,table tennis,play school,unassessed,false
KV002751,Taipei,city large taiwan,unassessed,false
KV002752,take,book please teacher,unassessed,false
KV002753,take a deep breath,begin,unassessed,false
KV002755,take a picture,rainbow want,unassessed,false
KV002756,take a trip,family summer,unassessed,false
KV002757,take a walk,dinner let's,unassessed,false
KV002758,take away,book please,unassessed,false
KV002759,take down,picture please wall,unassessed,false
KV002760,take off,coat wet,unassessed,false
KV002761,take part in,meeting sports students,unassessed,false
KV002762,take pictures,like trips,unassessed,false
KV002763,talent,music,unassessed,false
KV002764,talent show,school year,unassessed,false
KV002765,talk to,need teacher,unassessed,false
KV002766,tallest,boy class tom,unassessed,false
KV002767,tangyuan,eat festival lantern,unassessed,false
KV002768,tap,hands off turn washing,unassessed,false
KV002769,tape,fix paper torn use,unassessed,false
KV002770,taste,soup tell think,unassessed,false
KV002771,tasty,dumplings,unassessed,false
KV002772,taxi,airport took,unassessed,false
KV002773,tea party,garden small,unassessed,false
KV002774,teacher's desk,books,unassessed,false
KV002776,teachers' office,beside library,unassessed,false
KV002777,teachers' room,floor second,unassessed,false
KV002778,teddy bear,boy little sleeps,unassessed,false
KV002779,teeth,brush day twice,unassessed,false
KV002780,telephone,dinner during rang,unassessed,false
KV002781,tell a story,bed grandpa likes,unassessed,false
KV002782,telly,game watched,unassessed,false
KV002783,temperature,lower today,unassessed,false
KV002784,tennis,play saturdays,unassessed,false
KV002785,tent,during slept trip,unassessed,false
KV002786,term,new next school starts week,unassessed,false
KV002787,terrible,weather yesterday,unassessed,false
KV002788,textbook,open page ten,unassessed,false
KV002789,Thailand,asia southeast,unassessed,false
KV002790,Thanksgiving Day,families meal special,unassessed,false
KV002791,the Bund,famous place shanghai,unassessed,false
KV002792,the Double Ninth Festival,climb families hills,unassessed,false
KV002793,the Dragon Boat Festival,during races watch,unassessed,false
KV002794,the Eiffel Tower,paris,unassessed,false
KV002795,the Golden Gate Bridge,francisco san,unassessed,false
KV002796,the Great Wall of China,visited,unassessed,false
KV002797,the high jump,day event one sports,unassessed,false
KV002798,the Internet,find information use,unassessed,false
KV002799,the Lantern Festival,chinese comes new year,unassessed,false
KV002800,the long jump,school won,unassessed,false
KV002801,the Mayflower,across atlantic ocean sailed,unassessed,false
KV002802,the Mid-autumn Festival,during eat mooncakes,unassessed,false
KV002803,the National Team,day hopes one play,unassessed,false
KV002804,the Palace Museum,buildings old,unassessed,false
KV002805,the Spring Festival,during family gets together,unassessed,false
KV002806,the sun,east rises,unassessed,false
KV002807,the Tree Planting Day,class,unassessed,false
KV002808,the U.S.,c capital d washington,unassessed,false
KV002809,the West Lake,boat took,unassessed,false
KV002810,them,apples gave,unassessed,false
KV002811,themselves,cards made,unassessed,false
KV002812,these,books mine,unassessed,false
KV002813,thick,book,unassessed,false
KV002814,thief,away bag ran,unassessed,false
KV002815,thinnest,book shelf,unassessed,false
KV002816,thirteenth,finished race,unassessed,false
KV002817,thirtieth,june today,unassessed,false
KV002818,thirty-one,days month,unassessed,false
KV002819,thirty-two,class students,unassessed,false
KV002820,Thomas Edison,famous inventor,unassessed,false
KV002821,throat,hurts swallow,unassessed,false
KV002822,through,forest walked,unassessed,false
KV002823,throw,ball please,unassessed,false
KV002824,throw away,bottle,unassessed,false
KV002825,thump,heard loud upstairs,unassessed,false
KV002826,Tian'anmen Square,beijing visited,unassessed,false
KV002827,Tibet,high mountains,unassessed,false
KV002828,tick tock,clock go heard,unassessed,false
KV002829,ticket office,bought,unassessed,false
KV002830,tidy up,dinner please room,unassessed,false
KV002831,tie,blue dad meeting wore,unassessed,false
KV002832,tied,box red string,unassessed,false
KV002833,tightly,hold rope,unassessed,false
KV002834,timetable,check classes tomorrow's,unassessed,false
KV002835,timing,bus catch good helped,unassessed,false
KV002836,tin can,bin empty put recycling,unassessed,false
KV002837,tire,bike flat,unassessed,false
KV002838,to go,like sandwich,unassessed,false
KV002839,toast,breakfast milk,unassessed,false
KV002840,toe,chair hurt,unassessed,false
KV002841,tofu,dinner vegetables,unassessed,false
KV002842,Tokyo,busy stations train,unassessed,false
KV002843,tomb,ancient buried king,unassessed,false
KV002844,tonight,movie watch,unassessed,false
