LearnerProfile,LearnerLevel,NoteID,ContentFingerprint,ReviewStatus,ReviewedAt,ReviewerType,ReviewNote
klose,4,KV000001,d684ac55bd4867b7f089170f36b1bf2182f751068441450ee4d505ba804080c1,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV002376,98fbe8544c3e0103743ea05ddcaaaa070b8fda177d43f79c439093b1d0215580,pending,,,awaiting explicit learner-level review before release
klose,4,KV002377,e9b2f00d42dbd2aa8e3b5872ca8567b1900a4ff55d6c0ad3f2acb67086084d7b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002378,eb5763e52a01262ee31b197392d8858b5402ba34204bdc0830bff7d78ab41fd8,pending,,,awaiting explicit learner-level review before release
klose,4,KV002379,98fd2755c0ccfe4b4cb8c73dbb53c5335adc833d74e7c04c801504f3b975e2c7,pending,,,awaiting explicit learner-level review before release
klose,4,KV002380,cc7e547b2a4f4415e0768d62cd3ee00b6711502a476f3b8ea4fd8ebdc4ffc72c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002381,87031c6bc22eec92a7531f8dfc2497c63f056a5601bb0c8f913e3dd941cf0564,pending,,,awaiting explicit learner-level review before release
klose,4,KV002382,b7298c48bbf02923633328644cb761405326f82d13218eb31e7e8e6ea3e87131,pending,,,awaiting explicit learner-level review before release
klose,4,KV002383,6a23ddc2116138b2837026ee40c44475e00a6127ef6558021abf418dddd5c80c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002384,7ca0a8799f78c0bdf03f3fe19eb438d47b4bd68989bd4e3b9f65d6af05a4d8e7,pending,,,awaiting explicit learner-level review before release
klose,4,KV002385,0cde8e54c55261e8404b0ddc2dffeeb3d2852dc87db5a471191384cbb3dc3634,pending,,,awaiting explicit learner-level review before release
klose,4,KV002386,129133f04f99699394c8202cb66c515d5ac2c16dd18f73caab966efc6c1d3d8c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002387,c56825c95899c95ad4e2b1431d9359b57a6a0e168fc44cad3b6281094ebf56c3,pending,,,awaiting explicit learner-level review before release
klose,4,KV002388,e5d3b372564c63fc7ddd0d5c079fd493e3f1411e91da581abb3dff2c2f42e78b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002389,0ab345822581d1dffa6c9dc65d5f06fae3812f4d4bb667680d3d3ae6378ece28,pending,,,awaiting explicit learner-level review before release
klose,4,KV002390,8718a9e340bb725ad068e1ff48d1cc71fd8e103c42efaaa8875ae88cc305974b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002391,02e869a71e9eb73609a76490a561b3f07723aef115eba85ac82250205a1d3101,pending,,,awaiting explicit learner-level review before release
klose,4,KV002392,5207944ab5d899aa6f93e5fea1ed1e3535262d993e0d37eaa8b4ada04384d9ef,pending,,,awaiting explicit learner-level review before release
klose,4,KV002393,ab4884288188068735a6ef7986f73e0b3cc3c276d38aa5277161bd0f3584c86f,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002394,c2b77a1e97a29d344ab8378bacfa9257fa458d0d6b63a8339c25e04e8f4ebca8,pending,,,awaiting explicit learner-level review before release
klose,4,KV002395,a63051848893e4d19e8b93fbf910f2cb5c67bb55facdbfdbd16f5f055da7ee38,pending,,,awaiting explicit learner-level review before release
klose,4,KV002396,e6981716a6a37b97bee4c14c786d0afb4162ea12730f37bf42131341eb8010c4,pending,,,awaiting explicit learner-level review before release
klose,4,KV002397,f73ccb3b484d8373f7496da932a28713e5fc5959c380936077514cdd825c4b30,pending,,,awaiting explicit learner-level review before release
klose,4,KV002398,f1279a0a0d0d4de050248dfa115ad84144b97c55def63fdfc39343c84f23aa84,pending,,,awaiting explicit learner-level review before release
klose,4,KV002399,03e5d64b203149b1b7dadb0dab404cb0974175c4c1d04ff13303f15e2fee3ec5,pending,,,awaiting explicit learner-level review before release
klose,4,KV002400,8ecdc5f6c0ba3faf1d60f1358c82a3bc9a9f70fbe3421b933681ff7d583a0bb0,pending,,,awaiting explicit learner-level review before release
klose,4,KV002401,15baef53560084ada3bb3799eec989e09cedcd0b7e55bdb711db89dc4217e1ae,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002402,eebfacf337f61e12ecd244357fea878658cc73b739d2192d6bb7d81dc694a790,pending,,,awaiting explicit learner-level review before release
klose,4,KV002403,9f1db0e60722191a5d1e7be8b2479fb23ab0a45cda2d55f1f846ca246c1f9440,pending,,,awaiting explicit learner-level review before release
klose,4,KV002404,48bfe7e1181e27a0ab7bca98e9975fe170de162be830a3c34ee11628cb759126,pending,,,awaiting explicit learner-level review before release
klose,4,KV002405,ced2d1379164d4c7797ec77b34fefc569c47d93ffc324d5c5f4eca6004e3cb8e,pending,,,awaiting explicit learner-level review before release
klose,4,KV002406,d9ebea2ba15c20767ecfe25da35ffc912f7662f15403808a18824ce236479e12,pending,,,awaiting explicit learner-level review before release
klose,4,KV002407,6997094553ffb3ad546e129c362a0c5fb88fb411bbf20488e6e688889fc3fc7f,pending,,,awaiting explicit learner-level review before release
klose,4,KV002408,31a0860a00c65f7359357951327131f1b1bc6a30d71231c16fd6f811915bc6e4,pending,,,awaiting explicit learner-level review before release
klose,4,KV002409,947d4497893717b1f9597a6d76bac7e4ea1e27aa58b5f1f2d3800bff0b93c302,pending,,,awaiting explicit learner-level review before release
klose,4,KV002410,a4be4302ce5358ac7b40bebc3d566a1e6478f09fd90d01be8275600f9b133493,pending,,,awaiting explicit learner-level review before release
klose,4,KV002411,05baf4c5b43292b94ab89f9a4539d9bec5463bb72b0a21f6d113a873a6d3a69c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002412,a559c2e693cb30a0445c371b4d3637e786d8495c61a486fa9cb08a4b4c53c22d,pending,,,awaiting explicit learner-level review before release
klose,4,KV002413,ed913d299d976f6482ce784f2cb8304d1ff7aa9cf5f119dd172213e7329921ec,pending,,,awaiting explicit learner-level review before release
klose,4,KV002414,d97d783bbd03f0d9c5ca7bc1b22170dc3adb0922f75de134d211caaa68c0f453,pending,,,awaiting explicit learner-level review before release
klose,4,KV002415,e9b6f6d927a58b81c8d64ee074294bd0d7fbbeb394b86f604b75f6e1d119b509,pending,,,awaiting explicit learner-level review before release
klose,4,KV002416,cb8b6b133b484f1fc488d43fec63dc72fb2cb531e8520ce6dd893f9b2f5384fd,pending,,,awaiting explicit learner-level review before release
klose,4,KV002417,af6f23c13b6e93c6efeeb6795ba1da8d5614534ce8f5e43c648ec9bfa7cd3d96,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002418,2e09a3bf0de395e898ef649f113ff607b2add41c8e0f6e0349d3faa40fc9309b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002419,011e504ab4f50645759ccbc4af2c673b9c770aa561c940a4bae5506ae3ce5ec9,pending,,,awaiting explicit learner-level review before release
klose,4,KV002420,82fecfef4c69226fddcdf8cbbddf98e6d2ac9e13ba58d6b90939fc9db8a0f517,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002421,42200f616db5e7fd5550e936d94502f1e53e5ace0957822b1c4d4c44c67ded96,pending,,,awaiting explicit learner-level review before release
klose,4,KV002422,c2b60c3c2ebf12c961143c1badcf19f84c4e833a35fdfec62070d5127d42a834,pending,,,awaiting explicit learner-level review before release
klose,4,KV002423,002046e767c355ccb6fbc9fca156f1d259f6da2b58f0e0d41adc36865e306969,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002424,597daef855fbab645974d38eefcfcbef050220d2af2ce1632af406212635d690,pending,,,awaiting explicit learner-level review before release
klose,4,KV002425,493bab1276e1dfe6cfedc72f0342ef15e737f109d1e64094fb35e7e371d0ab9b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002426,792601a1d62b244f690f0e8ca97369b2107a3947136a2362dc590d9affdc90db,pending,,,awaiting explicit learner-level review before release
klose,4,KV002427,f475392f44199fc652d72c7ba1e5b90387c0ca22f40415c3cbb573768cd46888,pending,,,awaiting explicit learner-level review before release
klose,4,KV002428,983dede23d6ada72f3dca5ed15ea56fce0d38df511e4f23924f8c8392edc4450,pending,,,awaiting explicit learner-level review before release
klose,4,KV002429,4051b699976b95eb41da78244c07366024bd756c67b1e57605a199acc27a1f15,pending,,,awaiting explicit learner-level review before release
klose,4,KV002430,ccaba7a6fa4d4fcb97c0cdc91a24d4518066ad1d0c2198cc695e39d6591918ef,pending,,,awaiting explicit learner-level review before release
klose,4,KV002431,5e974a0d9a10a1f6a9d00419471cd556954b633f95b7340827fdda36ad790cd1,pending,,,awaiting explicit learner-level review before release
klose,4,KV002432,b452d7e7dbe58e251d935fa42b97e2bb541e9d890ef208dfc6ee1eaedc34c11e,pending,,,awaiting explicit learner-level review before release
klose,4,KV002433,f1f2ba76764292bce9295596a87c52349f29ccf390635e488877ec2873197dcb,pending,,,awaiting explicit learner-level review before release
klose,4,KV002434,b189621e2af3da2fd48b74397fc6b8244fa2eac1aed9147525424c1f57bf7bad,pending,,,awaiting explicit learner-level review before release
klose,4,KV002435,73b9a82ae3aa98894d24046fcdd7b04115fb3c3e0cac2e942ac0402211027766,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002436,51a1ac2fd03b4acfcfbea53ae1549ef3c05d2640d46f8a7b84797e2a0b00fbb2,pending,,,awaiting explicit learner-level review before release
klose,4,KV002437,bfdd1ac1aa4f3baf722743de1357cadaa54bcf10350a229749bb7dd823ee43a0,pending,,,awaiting explicit learner-level review before release
klose,4,KV002438,d86af720a2277296466164489edcdedbdc116f80bd72413f4c2b7beb6ad2626b,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002439,dc45e9cc2688713507637859a25e2d58328720ed8e92a649262db74d2c05574e,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002440,356d3c4b19c565421d4b1fc7b366fd405f9b87c52ca74c84e73f72e8346c7020,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002441,0ab49738e6d2cbbedea9200a2ef9c94d75e55d53a7a25caba152d12ec6eac3b7,pending,,,awaiting explicit learner-level review before release
klose,4,KV002442,cc759f647e9bf5cefc6f58e8135330e41b32f295a86d199c69a1449a5a6ac376,pending,,,awaiting explicit learner-level review before release
klose,4,KV002443,e1655c29c2d64080aa702be1ae946e404e3e86d5f459ac1c8e8c8bf0f2f00b5e,pending,,,awaiting explicit learner-level review before release
klose,4,KV002444,78ef5845368440acfb433f9305a777e6d1643e32e93d9855ba5723937dfcf2de,pending,,,awaiting explicit learner-level review before release
klose,4,KV002445,9ac7189cd4ae416940e6b4c1e4d60939832bdcdc341cc2e27803a98488479063,pending,,,awaiting explicit learner-level review before release
klose,4,KV002446,ad04be8494c6f75e1625dd9fdb98fa40bfae4469a65d41585472ab4c7d090f14,pending,,,awaiting explicit learner-level review before release
klose,4,KV002447,bf74271f741c1485103a4ada8ef3e351d9c78eb7ba35eaaff215b1fa8b490b59,pending,,,awaiting explicit learner-level review before release
klose,4,KV002448,a6c3fd3f9f57e0d6eb381594a535705d1871f09a5fe6928e6d182f320454f4e5,pending,,,awaiting explicit learner-level review before release
klose,4,KV002449,758e1b5deae17210227b48f447a861da0f48c72ae4fa76cb8c4087d6d3ab078c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002450,e1b4bf246a5ebcf8f642f226b22e74fc340309da94ea58be405c287472acff5e,pending,,,awaiting explicit learner-level review before release
klose,4,KV002451,b2cd5eb7e44b7eed73a16959655c9b1d15eaeccf2785ce940f18e5df88830b80,pending,,,awaiting explicit learner-level review before release
klose,4,KV002452,a404c4259c0d158697b2844fd65cfd897adf9d75715442c6aed9d51c4db5c1be,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002453,25987d055b2f587c386bf9094e26f7973ed6d3ac36812f0d44cbcb0ca4f0f825,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002454,910b1f019f88b2f23456ae89b26762307b0aa9d7ab05061cbaad7036600ec4e4,pending,,,awaiting explicit learner-level review before release
klose,4,KV002455,d35c19c3c825c79a31e2ceb44d9b340a55f0453157e819c702290d1747ba151f,pending,,,awaiting explicit learner-level review before release
klose,4,KV002456,bb4ec080cdfb92f26d3f01a011b0b93e926dca0ea7f5b0b8d5019a232b98dbae,pending,,,awaiting explicit learner-level review before release
klose,4,KV002457,506060a5d3c8ad5a23771dd3f29e5e63faa0de4cac47558fa67eabda034a4df3,pending,,,awaiting explicit learner-level review before release
klose,4,KV002458,354641acd2b7b1464a13bd77404df6e100d1023de54d76670f41a0224cd52094,pending,,,awaiting explicit learner-level review before release
klose,4,KV002459,39bf4271d18b3287879bf7911427519bed3fad4f8e189fb7cdc3c60ca39b6186,pending,,,awaiting explicit learner-level review before release
klose,4,KV002460,bad8790c11f922b261a45267dd8fb4929019d0b05ed85d718177b9ffa8f20a59,pending,,,awaiting explicit learner-level review before release
klose,4,KV002461,69ecc6f125f78401d3a4ec76252687a9bde4fa5c89dccbc9a4824cc47a9c27aa,pending,,,awaiting explicit learner-level review before release
klose,4,KV002462,7a434fad6032a00a737c65e7e2572983ad4d14da75c5f2297e8f38c4ef74f0a0,pending,,,awaiting explicit learner-level review before release
klose,4,KV002463,84ae14196e021dc9aa59063ae8d8b15f3a36623d3d1ddcff10e789917eb32b32,pending,,,awaiting explicit learner-level review before release
klose,4,KV002464,f78299fa23a0772fce6552cd937401d8ca78b8fdbac5194370f5b1f74fb36a79,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002465,cdd60cdc6909a7fa2052f5244d8de54121f342ff750d67fa717cf7d30ea1992a,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002466,82e1df595f3116e05725e5d13e82c091e56af424a8d414ed25ca286bd4f12023,pending,,,awaiting explicit learner-level review before release
klose,4,KV002467,d39290f1dae69a4db06317bd5136afa7e3b576436f0d22a9693fb00f5fc291dc,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002468,40348d848326c429163c7303863fcfb546daebe34c89d218011feaa8299c8110,pending,,,awaiting explicit learner-level review before release
klose,4,KV002469,2070f52362315344cf6174a4e99eeead7598b0749a92213c6ea8a287d4561fee,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002470,5dafa23214e8e0abd8d670d9c31892302c776a3ac63b3d98d8e5d7ae8cf3ad1c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002471,aaea1e372b38bbcf3ed6cf40fd2296b82e1815306210c958882ef0b1f1834743,pending,,,awaiting explicit learner-level review before release
klose,4,KV002472,756698ef75c26e57f7b79f4414fdc51856207748d8cfb4f6b70c15f21cd98eb2,pending,,,awaiting explicit learner-level review before release
klose,4,KV002473,724f2ed7aebf352099605cd44c0bf6bfbdad352e812cd9fe6a00369d003dc2c3,pending,,,awaiting explicit learner-level review before release
klose,4,KV002474,ba19bf1ffb6a20ebcc1b369ec33829a757e45c98acce7e34d718c909659eb41c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002475,b080fe3f243a73908bf124f5d6e0fc1450bfb6950df8851dc0647b3bb4b97430,pending,,,awaiting explicit learner-level review before release
klose,4,KV002476,84d61dadeef467a4a7ad72256f109d8cf4a2ebd3a1e63cce9bb4f613169693a7,pending,,,awaiting explicit learner-level review before release
klose,4,KV002477,2a564085892e1e89a74874e0767bc3de5f27c27840052cc8ab496a16dadbad72,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002478,9bb9bbf032a53f34cec6e18ab2f13dab07b58e8ec86150f340e55dc143ec204b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002479,d1f69e9a26fa293df1006ffc1306e301f0c25108159b8a1faa09628ce77c9b33,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002480,4ac9969c556aee9f7c5c1541f1792d36729c3909afc340fd9725a40d133d12ec,pending,,,awaiting explicit learner-level review before release
klose,4,KV002481,d1aa1ba242dd01a29602b3688a9814b7c2f92f3e8cbf53094f3f855d6073d744,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002482,c0ab8edbc35778ca9e7a073e96bf74e4b0591ea6072d958e76e4ffe056f8cfa4,pending,,,awaiting explicit learner-level review before release
klose,4,KV002483,678a19ba8fc2b9caf7c00eb96e1007e12ac1e54329a8437df7a0d648665bccab,pending,,,awaiting explicit learner-level review before release
klose,4,KV002484,4a534894615b5797d6339ab4ec4d8dec539bfeeb11df0e22ad7f34af92394ba1,pending,,,awaiting explicit learner-level review before release
klose,4,KV002485,537abda7ef553c3252a6ef15788696ab2c5fa7aebda81583406aec9044d7ec61,pending,,,awaiting explicit learner-level review before release
klose,4,KV002486,6e975d1374e0badcc7a515b7ae30ba15887e53fb6cc7dbf5a415cde981d6c79e,pending,,,awaiting explicit learner-level review before release
klose,4,KV002487,28230cf4012dbbd42e5b268eb34a2681cde9d86239eb76e7d56de185fa89c26b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002488,b0344dbc8947f5a70a10f27b3b8d15c4ea6d458dfebf6f38ba738a21d8dccc35,pending,,,awaiting explicit learner-level review before release
klose,4,KV002489,901eb9d141c92b2d33e48835bd71eabd43095ca1aa3d676062d96d684b09c6e1,pending,,,awaiting explicit learner-level review before release
klose,4,KV002490,50414bf537e7be4c858f2f805db37771785648c33dd3747fced4f2405a52d923,pending,,,awaiting explicit learner-level review before release
klose,4,KV002491,49de76989ab8426be068f1bf11a67771adebea0974870ef44223a5b2d6fcf5e7,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002492,d3cbca1568d37278c863f813f32325c5b1bb390e3d1d23794df68fdb128608da,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002493,90d01060f752fb0218c9e76db16c1965f521155573086994cbf30236cbd1830d,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002494,d8255bd8005a15697ed99b16a6e460ffd1cc9c8084c807074a8d4efc43fe5844,pending,,,awaiting explicit learner-level review before release
klose,4,KV002495,0d96e531ac7a8d8fbc9a637721e10161abaa2785dfd871bdce4e0aa533bdd485,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002496,f7886e523ff80e9fc3e069593719ee8d36187d4c83cfdb0cb007c52e05eba336,pending,,,awaiting explicit learner-level review before release
klose,4,KV002497,0ef36467276e3959d44b106723752a85fe4a18d597bd2e3e22394c150433d33e,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002498,fb4b8af93a6929390e0136ab2d2a06583dfae85432499b16d709f15434e487f9,pending,,,awaiting explicit learner-level review before release
klose,4,KV002499,1939948e9f8963e414970bfe29f2ac99875b5bdf4cf6ba27a01efddecdf1e547,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002500,665987237c67f81d7e3860fc11b5c0830cf1308486b95cbe3c3e1bf7830eace5,pending,,,awaiting explicit learner-level review before release
klose,4,KV002501,1b5f0255117c289ec02ffef4175f080fa2752e8c60d6782a85e844ae4a926144,pending,,,awaiting explicit learner-level review before release
klose,4,KV002502,16531ae777c0adf015dfe7a912e2036970471ef0f27ed43f7518a07ba5ea6330,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002503,5e0eaeacc5d1417866657eeeb277ade1590167cf3229a60a7488183792b5e812,pending,,,awaiting explicit learner-level review before release
klose,4,KV002504,38791471b3f9ed41422dcab7ce81886dcd37e56c1a69c85d4e234fbf803fbdcf,pending,,,awaiting explicit learner-level review before release
klose,4,KV002505,7097a1f6739b88433da92357af5aa92025ea5f8ee074d50f7b87517a135d3832,pending,,,awaiting explicit learner-level review before release
klose,4,KV002506,fcdd79d274c7356b2ca6d3832e72a1771b1ea96966f060915202fa843f65ce5a,pending,,,awaiting explicit learner-level review before release
klose,4,KV002507,b07c4e9ec8209a4c676e3876f6a6377bb63891584d40d2347c603acb9975ec81,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002508,e6155788534a3bbc9db75a80cd83102a247046b35b8c0fe21f589c707f672c30,pending,,,awaiting explicit learner-level review before release
klose,4,KV002509,735fba4a5405850e545fc504abba9b9543e3fa041ebf4758287ce0337a6086f8,pending,,,awaiting explicit learner-level review before release
klose,4,KV002510,19450a5756b25c82eb21ac220e1d84827114c2e11e872483a23ee7df9a27826d,pending,,,awaiting explicit learner-level review before release
klose,4,KV002511,38a95b2e226b0d44962cc0aeadd8106641cb7db39a25b618b5be0607b87ff5f1,pending,,,awaiting explicit learner-level review before release
klose,4,KV002512,13a8bd97c4ea6a112cf544e6db3ef5e5275e04d0da7ddad6d9ffd62249eeafd9,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002513,b42f6905232a53af1bb584545756fb41feba8c4b1888387992cfb493dcfa139b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002514,d442f34e5db464bbb4187c0f214fd09175896aa44e5c4506aba45a8c360787ba,pending,,,awaiting explicit learner-level review before release
klose,4,KV002515,2d9c93070bc9c4dc0535b82acc8df43da4e20938fac4b8d1a935281b6cce0124,pending,,,awaiting explicit learner-level review before release
klose,4,KV002516,990aa69a49c8516ad92c942a7c52f543a83901441e973ef156be5fdd31f1ea66,pending,,,awaiting explicit learner-level review before release
klose,4,KV002517,d3294143f35fb1447a0b6d6c5efa0d3b655be31530f84b537f253b050c797af8,pending,,,awaiting explicit learner-level review before release
klose,4,KV002518,5a7681aad89df64024552185672a81b043449626f01e302d5423c48e5133b3f6,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002519,eef9eafe7f978740bd52e933a4919cf6fa97695a2b0f8ae609b01ea14631f9d5,pending,,,awaiting explicit learner-level review before release
klose,4,KV002520,fa5f4c616bf4db7da5eb72e7ef53d5f96ce76c65aa4c9c1f2196400d36ddad19,pending,,,awaiting explicit learner-level review before release
klose,4,KV002521,712412f9442dfff0bb5b1e26d152a5a8a5de2711c2534906520a107f34ce9cfb,pending,,,awaiting explicit learner-level review before release
klose,4,KV002522,9e9f3f589e875c71a53bd13b6ebd1654436345a61ad426114e158ced80d456d2,pending,,,awaiting explicit learner-level review before release
klose,4,KV002523,63117f79232c5efd58855afae77b409c2db88d80cd97abeb5fc07f8453261be6,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002524,5a7c8ff9f9f26c66dd9f39d02d6156da68782e7604c64404f7a530a21293e582,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002525,1b3a67e42db9cb7f581000f5ef9dc89419778c736a0a375576e9032e07e2e49c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002526,843c7e34e0a14b92e0577a4b2d7867dfa2b337abbd6a17340cbf270b3fd01402,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002527,f18e1f2c8aa7f9ff41d45471f8492ceeb40587f3a422a6411faf4359ee1daa7f,pending,,,awaiting explicit learner-level review before release
klose,4,KV002528,5db65774400745e07031541d12c5ab648901380819b58d13e5a61e53dfd8b105,pending,,,awaiting explicit learner-level review before release
klose,4,KV002529,e1cc299258c4cbc7cc56941e168f72d9b9d661921052b243f0272413575c5a1f,pending,,,awaiting explicit learner-level review before release
klose,4,KV002530,c20d7e503ef2f3062a2918cff20a3114c424dd8bfd54c89c80c990fa4f0cc5a4,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002531,edd76bb1032b252a8b09821e2ab91f36de5a73494f7e3c898636ba4ced07788c,pending,,,awaiting explicit learner-level review before release
klose,4,KV002532,8b5b911de2c273b590ed8776ab21e86fdff112627fa46b9370369ba5a81f8488,pending,,,awaiting explicit learner-level review before release
klose,4,KV002533,ed32150c84173e1fa14c6169d8a175736a1b698a523f55a5e7eca72a60911cbe,pending,,,awaiting explicit learner-level review before release
klose,4,KV002534,76170c9c7a808bf13904362635623efb88d02878925578972366368247aee1bf,pending,,,awaiting explicit learner-level review before release
klose,4,KV002535,cbbca651ca490a0e09c08dd1c7919f2f5dcbc5c8dd88689836c87090e17f6428,pending,,,awaiting explicit learner-level review before release
klose,4,KV002536,1cfa663f13f22a0a3103a161f18d0fb1fb1d35bebaff94cfed02275cb17de6a6,pending,,,awaiting explicit learner-level review before release
klose,4,KV002537,c754b27db54613ab5bb584a47bdb1f3eddfe99ee289b1058b96fc8847f0ac770,pending,,,awaiting explicit learner-level review before release
klose,4,KV002538,a49ca0eb5c72021762637d0c6a7ab94ca35e1a6ee69441beaefd6e4a5d411e87,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002539,359aef8f27abc3f9a86e535285bb89c6c2d8b183a9f3062c0a963885c35d110b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002540,9a19fed440974438bde3948d4b5ffafc3171e6b589c122f3a79c582503c0b37b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002541,b662220cd0575479f59d3068fc0a6d75a2f8cc4acf52ab774915cb1512b18e8d,pending,,,awaiting explicit learner-level review before release
klose,4,KV002542,95c0c17d6f8008f01071c32dba2cc366b7e104b9258d805d976bb91c5480dedc,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002543,7ed4a9e12f40cdd543696bb447eb0528831a1ed1097156375fd5117a0a866265,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002544,1a23ed29d97a983d485f473f7b82b066215f4c5dad09a7825d5421e661e7fc9d,pending,,,awaiting explicit learner-level review before release
klose,4,KV002545,7500ec898b9844f0dfebb403217ae034dbe4fe21db9a36b228b1887e3be6b528,pending,,,awaiting explicit learner-level review before release
klose,4,KV002546,8b5950f73fbc69b1a8c8fa3640003a1f1e02c5f46e489b6a70a83125f190fa70,pending,,,awaiting explicit learner-level review before release
klose,4,KV002547,48636a1ce24437d4c9b86d4ce2664075bfbd585eaf61dd4ba288bc7b80d259a6,pending,,,awaiting explicit learner-level review before release
klose,4,KV002548,663f26060430b7d50f0db53e4ad4d7273907c0785d8d2ce49bc445256dd79523,pending,,,awaiting explicit learner-level review before release
klose,4,KV002549,9a698e34ebf701220bce8c4ed002b950f1e8575701fafe9411e9c724062af1c3,pending,,,awaiting explicit learner-level review before release
klose,4,KV002550,c07a263072ebe07409150907e4cabf6b1ae949e294c434d537446c8eab257ce4,pending,,,awaiting explicit learner-level review before release
klose,4,KV002551,3965c349bda69d00e6393424352ef8744adcc71755c23331e1a7f270fd6051ba,pending,,,awaiting explicit learner-level review before release
klose,4,KV002552,45f302afa5714fb4c6a78c332c5ef95e15706386fb136e7af9984ac434f41f98,pending,,,awaiting explicit learner-level review before release
klose,4,KV002553,c9b410b72146c9382f2c6b8911044ffc77ba0beed93d6da66674d6f73a02c239,pending,,,awaiting explicit learner-level review before release
klose,4,KV002554,739ea599c5915fd348a2237861f4d180d0d78aa0e7ec2f4f958a0bb9d2d38198,pending,,,awaiting explicit learner-level review before release
klose,4,KV002555,7b4de9a034b37f0c8de706fcd128ecc6b3e437248791dfb44c3d2d26b49ee95b,pending,,,awaiting explicit learner-level review before release
klose,4,KV002556,939f3a7db1825bdd23cd3a2d396f9d0f2cec8dc1a639a55c2ea761b7ea082b6f,pending,,,release-visible content changed after previous review; explicit re-review required
klose,4,KV002557,ff6d89561295cd72d71149567d6c952d17f3793987a2a5363bfa540a831f37d3,pending,,,awaiting explicit learner-level review before release
klose,4,KV002558,1b73370fe8418f1b6b46763ece6e1bf5241a7e58cdce7dea1fc955ebf5187ab1,pending,,,awaiting explicit learner-level review before release
klose,4,KV002559,f4d99bc685c0a364d933747bb7221ef889f3ceee789306ac747e07375125fe74,pending,,,awaiting explicit learner-level review before release
klose,4,KV002560,1fdf2f44dbe37f75364f52e389e6d176616652db7e8c68e86ea6f5cf4896d776,pending,,,awaiting explicit learner-level review before release
klose,4,KV002561,05370ab334f504b0d1e92d10999836397e0958ee9d756f01992d9b7194ba5feb,pending,,,awaiting explicit learner-level review before release
