NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
KV000464,see a film,see a film,,,,看电影,We see a film at the cinema.,我们在电影院看电影。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000465,go boating,go boating,,,,去划船,We go boating on the lake.,我们在湖上划船。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000466,busy,busy,,[ˈbɪzi],[ˈbɪzi],忙碌的,My mum is busy today.,我妈妈今天很忙。,4,rj_start1,rj_start1::4年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-current
KV000467,station,station,,[ˈsteɪʃ(ə)n],[ˈsteɪʃn],车站,The station is near the hotel.,车站在酒店附近。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000468,place,place,,[pleɪs],[pleɪs],地方,This is a beautiful place.,这是一个美丽的地方。,4,rj_start1,rj_start1::4年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-current
KV000469,thing,thing,,[θɪŋ],[θɪŋ],东西；事情,I have many things to do.,我有很多事情要做。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000470,stay,stay,,[steɪ],[steɪ],停留；待,We stay at home today.,我们今天待在家里。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000471,star,star,,[stɑː(r)],[stɑːr],星星,We can see many stars.,我们能看到许多星星。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000472,king,king,,[kɪŋ],[kɪŋ],国王,The king lives in a big house.,国王住在一所大房子里。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000473,central,central,,[ˈsentrəl],[ˈsentrəl],中心的；中央的,The museum is in the central square.,博物馆在中心广场。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000474,take photos,take photos,,,,拍照,We take photos at the Great Wall.,我们在长城拍照。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000475,museum,museum,,[mjuˈziːəm],[mjuˈziːəm],博物馆,We visit the museum today.,我们今天参观博物馆。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000476,dream,dream,,[driːm],[driːm],梦想,My dream is to travel.,我的梦想是去旅行。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000477,sea,sea,,[siː],[siː],海,We swim in the sea.,我们在海里游泳。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000478,ski,ski,,[skiː],[skiː],滑雪,I want to ski in winter.,我想冬天去滑雪。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000479,eat seafood,eat seafood,,,,吃海鲜,We eat seafood by the sea.,我们在海边吃海鲜。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000480,visit the Mogao Caves,visit the Mogao Caves,,,,参观莫高窟,We visit the Mogao Caves.,我们参观莫高窟。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000481,West Lake,West Lake,,,,西湖,West Lake is beautiful.,西湖很美。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000482,row a boat,row a boat,,,,划船,We row a boat on West Lake.,我们在西湖划船。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000483,the Great Wall,the Great Wall,,,,长城,The Great Wall is in China.,长城在中国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000484,summer vacation,summer vacation,,,,暑假,We often travel during the summer vacation.,我们暑假经常去旅行。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000485,travel,travel,,[ˈtræv(ə)l],[ˈtrævl],旅行；旅游,I like to travel with my family.,我喜欢和家人旅行。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000486,reading,reading,,[ˈriːdɪŋ],[ˈriːdɪŋ],阅读；读书,Reading is my hobby.,阅读是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000487,skateboarding,skateboarding,,[ˈskeɪtbɔːdɪŋ],[ˈskeɪtbɔːrdɪŋ],滑板运动,Skateboarding is my hobby.,滑板运动是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000488,singing,singing,,[ˈsɪŋɪŋ],[ˈsɪŋɪŋ],唱歌,Singing is my hobby.,唱歌是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000489,dancing,dancing,,[ˈdɑːnsɪŋ],[ˈdænsɪŋ],跳舞,Dancing is her hobby.,跳舞是她的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000490,doing jigsaw puzzles,doing jigsaw puzzles,,,,拼拼图,I like doing jigsaw puzzles.,我喜欢拼拼图。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000491,making models,making models,,,,做模型,He likes making models.,他喜欢做模型。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000492,collecting erasers,collecting erasers,,,,收集橡皮,She likes collecting erasers.,她喜欢收集橡皮。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000493,different,different,,[ˈdɪfrənt],[ˈdɪfrənt],不同的,We have different hobbies.,我们有不同的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000494,hobby,hobby,,[ˈhɒbi],[ˈhɑːbi],爱好,Reading is my hobby.,阅读是我的爱好。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000495,stamp,stamp,,[stæmp],[stæmp],邮票,I like collecting stamps.,我喜欢集邮。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000496,catch,catch,,[kætʃ],[kætʃ],抓住；捕捉,The cat can catch a fish.,猫能抓到鱼。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000497,go for a picnic,go for a picnic,,,,去野餐,We go for a picnic on Sunday.,我们星期日去野餐。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000498,play the violin,play the violin,,,,拉小提琴,She can play the violin.,她会拉小提琴。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000499,go skating,go skating,,,,去滑冰,We go skating in winter.,我们冬天去滑冰。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000500,go camping,go camping,,,,去露营,We go camping in summer.,我们夏天去露营。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000501,do the housework,do the housework,,,,做家务,I help do the housework.,我帮忙做家务。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000502,free,free,,[friː],[friː],空闲的,Are you free on Sunday?,你星期日有空吗？,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000503,never,never,,[ˈnevə(r)],[ˈnevər],从不；从未,I never play with fire.,我从不玩火。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000504,once a week,once a week,,,,每周一次,I go swimming once a week.,我每周游泳一次。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000505,twice a week,twice a week,,,,每周两次,I play basketball twice a week.,我每周打两次篮球。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000506,three times a week,three times a week,,,,每周三次,I read books three times a week.,我每周读三次书。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000507,Canada,Canada,,[ˈkænədə],[ˈkænədə],加拿大,Canada is a big country.,加拿大是一个大国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000508,Australia,Australia,,[ɒˈstreɪliə],[ɔːˈstreɪliə],澳大利亚,Koalas live in Australia.,考拉生活在澳大利亚。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000509,the UK,the UK,,,,英国,Big Ben is in the UK.,大本钟在英国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000510,the USA,the USA,,,,美国,Disneyland is in the USA.,迪士尼乐园在美国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000511,China,China,,[ˈtʃaɪnə],[ˈtʃaɪnə],中国,The Great Wall is in China.,长城在中国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000512,koala,koala,,[kəʊˈɑːlə],[koʊˈɑːlə],考拉；树袋熊,The koala is eating in a tree.,考拉正在树上吃东西。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000513,maple leaves,maple leaves,,,,枫叶,Maple leaves turn red in autumn.,枫叶在秋天变红。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000514,Big Ben,Big Ben,,,,大本钟,Big Ben is in the UK.,大本钟在英国。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000515,Disneyland,Disneyland,,[ˈdɪznilænd],[ˈdɪznilænd],迪士尼乐园,I want to visit Disneyland.,我想参观迪士尼乐园。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000516,campfire,campfire,,[ˈkæmpfaɪə(r)],[ˈkæmpfaɪər],篝火；营火,We sit by the campfire.,我们坐在篝火旁。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000517,cute,cute,,[kjuːt],[kjuːt],可爱的,The koala is very cute.,考拉非常可爱。,4,rj_start1,rj_start1::4年级下|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::library
KV000518,country,country,,[ˈkʌntri],[ˈkʌntri],国家,China is my country.,中国是我的国家。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::library
KV000522,quiet,quiet,,[ˈkwaɪət],[ˈkwaɪət],安静的；文静的,She is quiet in class.,她在课堂上很安静。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000524,helpful,helpful,,[ˈhelpfl],[ˈhelpfl],乐于助人的；有帮助的,He is always helpful at home.,他在家总是乐于帮忙。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000545,horse,horse,,[hɔːs],[hɔːrs],马,The horse can run.,这匹马能跑。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000546,cow,cow,,[kaʊ],[kaʊ],奶牛；母牛,This is a cow.,这是一头奶牛。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000547,pig,pig,,[pɪɡ],[pɪɡ],猪,This is a pig.,这是一头猪。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000548,sheep,sheep,,[ʃiːp],[ʃiːp],绵羊；羊,This is a sheep.,这是一只羊。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000549,bee,bee,,[biː],[biː],蜜蜂,A bee can fly.,蜜蜂会飞。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000552,why,why,,[waɪ],[waɪ],为什么,Why are you here?,你为什么在这里？,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000561,also,also,,[ˈɔːlsəʊ],[ˈɔːlsoʊ],也；还,I also need an eraser.,我还需要一块橡皮。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000571,chore,chore,,[tʃɔː(r)],[tʃɔːr],家务；杂务,I do a chore every day.,我每天做一项家务。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000573,make the bed,make the bed,,[ˌmeɪk ðə ˈbed],[ˌmeɪk ðə ˈbed],铺床,I make the bed every morning.,我每天早上整理床铺。,4,rj_start1,rj_start1::5年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-current
KV000583,tired,tired,,[ˈtaɪəd],[ˈtaɪərd],疲倦的；累的,I am tired.,我累了。,4,rj_start1,rj_start1::5年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::grade4-current
KV000588,a lot of,a lot of,,[ə ˈlɒt əv],[ə ˈlɑːt əv],大量；许多,I have a lot of books.,我有很多书。,4,rj_start1,rj_start1::5年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::grade4-current
KV000615,together,together,,[təˈɡeðə(r)],[təˈɡeðər],一起,We play together.,我们一起玩。,4,rj_start1,rj_start1::5年级下|rj_start1::6年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::下 source::rj_start1::grade::6 source::rj_start1::grade::6::下 stage::grade4-current
KV000672,chopsticks,chopstick,,[ˈtʃɒpstɪk],[ˈtʃɑːpstɪk],（常用复数）筷子,This chopstick is on the table.,这根筷子在桌上。,4,rj_start1,rj_start1::5年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::grade4-current
KV000673,wet,wet,,[wet],[wet],湿的,My shoes are wet.,我的鞋湿了。,4,rj_start1,rj_start1::5年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::grade4-current
KV000697,Sydney,Sydney,,[ˈsɪdni],[ˈsɪdni],悉尼,Sydney is a city in Australia.,悉尼是澳大利亚的一座城市。,4,rj_start1,rj_start1::6年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-current
KV000704,clock,clock,,[klɒk],[klɑːk],时钟；钟,There is a clock on the wall.,墙上有一个钟。,4,rj_start1,rj_start1::6年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-current
KV000750,story,story,,[ˈstɔːri],[ˈstɔːri],故事,This story is very interesting.,这个故事很有趣。,4,rj_start1,rj_start1::6年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-current
KV000754,fall,fall,,[fɔːl],[fɔːl],落下；跌倒,Leaves fall in autumn.,树叶在秋天落下。,4,rj_start1,rj_start1::6年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-current
KV000783,idea,idea,,[aɪˈdɪə],[aɪˈdiːə],想法；主意,That is a good idea.,那是个好主意。,4,rj_start1,rj_start1::6年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::下 stage::grade4-current
KV000803,office worker,office worker,,[ˈɒfɪs ˌwɜːkə(r)],[ˈɑːfɪs ˌwɜːrkər],公司职员,My mum is an office worker.,我妈妈是一名公司职员。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000804,factory worker,factory worker,,[ˈfæktəri ˌwɜːkə(r)],[ˈfæktəri ˌwɜːrkər],工厂工人,My dad is a factory worker.,我爸爸是一名工厂工人。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000805,cook,cook,v.,[kʊk],[kʊk],烹饪；煮,I can cook dinner for my family.,我会为家人做晚饭。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000806,clean,clean,,[kliːn],[kliːn],打扫；干净的,I clean my room every week.,我每周打扫我的房间。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000807,look after,look after,,[lʊk ˈɑːftə(r)],[lʊk ˈæftər],照顾,I look after my little brother.,我照顾我的弟弟。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000808,sweep,sweep,,[swiːp],[swiːp],扫,I sweep the floor after dinner.,晚饭后我扫地。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000809,strong,strong,,[strɒŋ],[strɔːŋ],强壮的,My brother is strong.,我哥哥很强壮。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000810,kind,kind,,[kaɪnd],[kaɪnd],友好的,Our new teacher is very kind.,我们的新老师很友好。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000811,best,best,,[best],[best],最好的,She is my best friend.,她是我最好的朋友。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
