#separator:Comma
#html:false
#notetype:Klose Vocabulary
#deck:Klose-English::Vocabulary
#tags column:12
#columns:NoteID,CanonicalWord,Word,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
KV000266,January,January,[ˈdʒænjuəri],[ˈdʒænjueri],一月,My birthday is in January.,我的生日在一月。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000267,February,February,[ˈfebruəri],[ˈfebrueri],二月,My birthday is in February.,我的生日在二月。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000268,March,March,[mɑːtʃ],[mɑːrtʃ],三月,March is in spring.,三月在春季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000269,April,April,[ˈeɪprəl],[ˈeɪprəl],四月,April is in spring.,四月在春季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000270,May,May,[meɪ],[meɪ],五月,My birthday is in May.,我的生日在五月。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000271,June,June,[dʒuːn],[dʒuːn],六月,June is in summer.,六月在夏季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000272,July,July,[dʒʊˈlaɪ],[dʒʊˈlaɪ],七月,July is in summer.,七月在夏季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000273,August,August,[ˈɔːɡəst],[ˈɔːɡəst],八月,August is in summer.,八月在夏季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000274,September,September,[sepˈtembə(r)],[sepˈtembər],九月,September is in autumn.,九月在秋季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000275,October,October,[ɒkˈtəʊbə(r)],[ɑːkˈtoʊbər],十月,October is in autumn.,十月在秋季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000276,November,November,[nəʊˈvembə(r)],[noʊˈvembər],十一月,November is in autumn.,十一月在秋季。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000277,December,December,[dɪˈsembə(r)],[dɪˈsembər],十二月,Christmas is in December.,圣诞节在十二月。,4,rj_start1,rj_start1::3年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::lower-grade-backfill
KV000278,birthday,birthday,[ˈbɜːθdeɪ],[ˈbɜːrθdeɪ],生日,"My birthday is in May, so I like spring.",我的生日在五月，所以我喜欢春天。,4,rj_start1,rj_start1::3年级上|rj_start1::5年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::lower-grade-backfill
KV000279,first,first,[fɜːst],[fɜːrst],第一；首先,January is the first month.,一月是第一个月。,4,rj_start1,rj_start1::3年级上|rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000280,party,party,[ˈpɑːti],[ˈpɑːrti],聚会；派对,We are having a birthday party this Saturday.,这个星期六我们要举办生日聚会。,4,rj_start1,rj_start1::3年级上|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::lower-grade-backfill
KV000281,delicious,delicious,[dɪˈlɪʃəs],[dɪˈlɪʃəs],美味的；好吃的,The birthday cake looks delicious.,这个生日蛋糕看起来很好吃。,4,rj_start1,rj_start1::3年级上|rj_start1::5年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::lower-grade-backfill
KV000282,Chinese,Chinese,[ˌtʃaɪˈniːz],[ˌtʃaɪˈniːz],汉语；中文,Chinese is my first class on Monday.,星期一我的第一节课是语文。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000283,English,English,[ˈɪŋɡlɪʃ],[ˈɪŋɡlɪʃ],英语,I practise English with my classmates after school.,我放学后和同学一起练习英语。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000284,science,science,[ˈsaɪəns],[ˈsaɪəns],科学；科学课,We have science after English on Tuesday.,星期二英语课后我们上科学课。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000285,PE,PE,[peɪ],[peɪ],体育；体育课,We play football in PE class.,我们在体育课上踢足球。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000286,music,music,[ˈmjuːzɪk],[ˈmjuːzɪk],音乐；音乐课,I listen to music after school every day.,我每天放学后听音乐。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000287,maths,maths,[mæθs],[mæθs],数学；数学课,Maths is our first class on Wednesday.,星期三我们的第一节课是数学。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000288,art,art,[ɑːt],[ɑːrt],美术；美术课,We draw pictures in art class.,我们在美术课上画画。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000289,computer class,computer class,,,计算机课,We use computers in computer class.,我们在计算机课上使用电脑。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000290,we,we,[wi; wiː],[wi],我们,We often play basketball after school.,我们放学后经常打篮球。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000291,that,that,[ðæt],[ðæt],那；那个,That building across the street is our library.,街对面的那栋楼是我们的图书馆。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000292,classroom,classroom,[ˈklɑːsruːm],[ˈklæsruːm; ˈklæsrʊm],教室,Our classroom has a reading corner near the window.,我们的教室在窗边有一个阅读角。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000293,library,library,[ˈlaɪbrəri; ˈlaɪbri],[ˈlaɪbreri],图书馆,The library is on the second floor.,图书馆在二楼。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000294,toilet,toilet,[ˈtɔɪlət],[ˈtɔɪlət],厕所；卫生间,The toilet is near the classroom.,卫生间在教室附近。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000295,playground,playground,[ˈpleɪɡraʊnd],[ˈpleɪɡraʊnd],操场,We play basketball on the playground after school.,我们放学后在操场上打篮球。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000296,second,second,[ˈsekənd],[ˈsekənd; sɪˈkɑːnd],第二,The library is on the second floor.,图书馆在二楼。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000297,third,third,[θɜːd],[θɜːrd],第三,Our classroom is on the third floor.,我们的教室在三楼。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000298,floor,floor,[flɔː(r)],[flɔːr],楼层；地板,Our classroom is on the third floor.,我们的教室在三楼。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000299,room,room,[ruːm],[ruːm; rʊm],房间,My room has a bed and a desk.,我的房间里有一张床和一张书桌。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000300,our,our,[ɑː(r)],[ɑːr],我们的,Our class is going to the museum this Friday.,我们班这周五要去博物馆。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000301,they,they,[ðeɪ],[ðeɪ],他们；她们；它们,They are reading books in the library.,他们正在图书馆里读书。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000302,after school,after school,,,放学后,I play sports after school.,我放学后做运动。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000303,play sports,play sports,,,做运动；参加体育活动,We play sports after school.,我们放学后做运动。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000304,draw pictures,draw pictures,,,画画,I draw pictures after school with my friends.,我放学后和朋友们一起画画。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000305,play chess,play chess,[pleɪ tʃes],[pleɪ tʃes],下棋,I play chess with my friend.,我和朋友下棋。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000306,sing songs,sing songs,,,唱歌,We sing English songs in music class.,我们在音乐课上唱英文歌。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000307,read books,read books,,,读书；看书,I often read books in the library after school.,我放学后经常在图书馆看书。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000308,really,really,[ˈriːəli],[ˈriːəli],真的；确实,I really like English.,我真的很喜欢英语。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000309,tomorrow,tomorrow,[təˈmɒrəʊ],[təˈmɑːroʊ],明天,Tomorrow is Monday.,明天是星期一。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000310,wake up,wake up,[ˈweɪk ˌʌp],[ˈweɪk ˌʌp],醒来；叫醒,I usually wake up before seven on school days.,上学日我通常七点前醒来。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000311,be back,be back,,,回来,I will be back soon.,我很快回来。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000312,family,family,[ˈfæməli],[ˈfæməli],家庭；家人,My family often has dinner at home.,我们一家经常在家吃晚饭。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000313,uncle,uncle,[ˈʌŋk(ə)l],[ˈʌŋkl],叔叔；舅舅等,My uncle often plays football with me.,我叔叔经常和我一起踢足球。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000314,aunt,aunt,[ɑːnt],[ænt],阿姨；姑姑；姨妈等,My aunt teaches English at a school.,我阿姨在一所学校教英语。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000315,cousin,cousin,[ˈkʌzn],[ˈkʌzn],堂兄弟姐妹；表兄弟姐妹,My cousin and I often play chess.,我和表兄弟姐妹经常一起下棋。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000316,beautiful,beautiful,[ˈbjuːtɪf(ə)l],[ˈbjuːtɪf(ə)l],美丽的；漂亮的,West Lake is beautiful in spring.,春天的西湖很美。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000317,lost,lost,[lɒst],[lɔːst],丢失的；迷路的,My water bottle is lost.,我的水瓶丢了。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000318,water bottle,water bottle,,,水瓶；水壶,I always take a water bottle to PE class.,我上体育课总会带一个水瓶。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000319,know,know,[nəʊ],[noʊ],知道；认识,Do you know where the library is?,你知道图书馆在哪里吗？,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000320,ok,ok,[əʊˈkeɪ],[oʊˈkeɪ],好的；可以,OK let's go.,好的，我们走吧。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000321,much,much,[mʌtʃ],[mʌtʃ],很；非常,Thank you very much.,非常感谢你。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000322,welcome,welcome,[ˈwelkəm],[ˈwelkəm],欢迎；不客气,You are welcome.,不客气。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000323,cooking dinner,cooking dinner,,,正在做晚饭,Mum is cooking dinner.,妈妈正在做晚饭。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000324,walking the dog,walking the dog,,,正在遛狗,I am walking the dog.,我正在遛狗。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000325,watering the plants,watering the plants,,,正在给植物浇水,She is watering the plants.,她正在给植物浇水。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000326,cleaning the room,cleaning the room,,,正在打扫房间,He is cleaning the room.,他正在打扫房间。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000327,listening to music,listening to music,,,正在听音乐,I am listening to music.,我正在听音乐。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000328,watching TV,watching TV,,,正在看电视,They are watching TV.,他们正在看电视。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000329,feeding the fish,feeding the fish,,,正在喂鱼,She is feeding the fish.,她正在喂鱼。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000330,play with,play with,[pleɪ wɪð],[pleɪ wɪð],和……一起玩,I often play with my dog after school.,我放学后经常和我的狗一起玩。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000331,in one hour,in one hour,,,一小时后,I will be back in one hour.,我一小时后回来。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000332,everyone,everyone,[ˈevriwʌn],[ˈevriwʌn],每个人；大家,Everyone in our class likes the new book.,我们班每个人都喜欢这本新书。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000333,children,children,[ˈtʃɪldrən],[ˈtʃɪldrən],孩子们,The children are playing football in the park.,孩子们正在公园里踢足球。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000334,run,run,[rʌn],[rʌn],跑；奔跑,Don't run in the classroom.,不要在教室里跑。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000335,home,home,[həʊm],[hoʊm],家；在家,I usually read books at home after dinner.,我通常晚饭后在家看书。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000336,bedroom,bedroom,[ˈbedruːm],[ˈbedruːm; ˈbedrʊm],卧室,My bedroom has a bed and a desk.,我的卧室里有一张床和一张书桌。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000337,living room,living room,['lɪvɪŋ ru:m],[ˈlɪvɪŋ ruːm],客厅,We watch TV in the living room.,我们在客厅看电视。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000338,bathroom,bathroom,[ˈbɑːθruːm; ˈbɑːθrʊm],[ˈbæθruːm],浴室；卫生间,The bathroom is near my bedroom.,浴室在我的卧室附近。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000339,dining room,dining room,,,餐厅；饭厅,We eat dinner in the dining room.,我们在餐厅吃晚饭。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000340,study,study,[ˈstʌdi],[ˈstʌdi],书房；学习,Dad is reading a newspaper in the study.,爸爸正在书房里看报纸。,4,rj_start1,rj_start1::3年级下|rj_start1::6年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::lower-grade-backfill
KV000341,kitchen,kitchen,[ˈkɪtʃɪn],[ˈkɪtʃɪn],厨房,Mum is cooking dinner in the kitchen.,妈妈正在厨房里做晚饭。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000342,for rent,for rent,,,出租,This room is for rent.,这个房间出租。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000343,sofa,sofa,[ˈsəʊfə],[ˈsoʊfə],沙发,My cat sleeps on the sofa in the afternoon.,我的猫下午睡在沙发上。,4,rj_start1,rj_start1::3年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::lower-grade-backfill
KV000344,running,running,[ˈrʌnɪŋ],[ˈrʌnɪŋ],跑步,I like running after school.,我喜欢放学后跑步。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000345,basketball,basketball,[ˈbɑːskɪtbɔːl],[ˈbæskɪtbɔːl],篮球,I play basketball after school.,我放学后打篮球。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000346,roller skating,roller skating,,,轮滑；滑旱冰,We go roller skating on the weekend.,我们周末去轮滑。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000347,jumping rope,jumping rope,,,跳绳,She is good at jumping rope.,她擅长跳绳。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000348,ping-pong,ping-pong,[ˈpɪŋ pɒŋ],[ˈpɪŋ pɑːŋ],乒乓球,We play ping-pong after school.,我们放学后打乒乓球。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000349,What about ...?,What about ...?,,,……怎么样？,What about basketball?,篮球怎么样？,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000350,interesting,interesting,[ˈɪntrəstɪŋ],[ˈɪntrəstɪŋ; ˈɪntrestɪŋ],有趣的,This film is more interesting than that one.,这部电影比那部更有趣。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000351,often,often,[ˈɒf(ə)n],[ˈɔːf(ə)n],经常；常常,I often play basketball.,我经常打篮球。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000352,be good at,be good at,,,擅长,He is good at swimming.,他擅长游泳。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000353,late,late,[leɪt],[leɪt],迟到的；晚的,Don't be late for school.,上学不要迟到。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000354,visit one's grandparents,visit one's grandparents,,,看望祖父母或外祖父母,I visit my grandparents on Sunday.,我星期日去看望祖父母。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000355,go to a drawing club,go to a drawing club,,,参加绘画俱乐部,I go to a drawing club.,我参加绘画俱乐部。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000356,climb a hill,climb a hill,,,爬山；爬小山,We climb a hill on Sunday.,我们星期日爬山。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000357,pick fruit,pick fruit,,,摘水果,We pick fruit in autumn.,我们秋天摘水果。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000358,play computer games,play computer games,,,玩电脑游戏,I play computer games on Saturday.,我星期六玩电脑游戏。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000359,go fishing,go fishing,,,去钓鱼,Dad and I go fishing on Sunday morning.,星期日早上爸爸和我去钓鱼。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000360,go to the cinema,go to the cinema,,,去电影院；看电影,We go to the cinema on the weekend.,我们周末去电影院看电影。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
KV000361,on the weekend,on the weekend,,,在周末,I play sports on the weekend.,我周末做运动。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
