NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,LearningOrder,Sources,SourceBooks,Tags
KV002193,niece,niece,,[niːs],[niːs],侄女；外甥女,My niece likes drawing animals.,我的侄女喜欢画动物。,4,002229,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002194,nineteen,nineteen,,[ˌnaɪnˈtiːn],[ˌnaɪnˈtiːn],十九,There are nineteen chairs in the room.,房间里有十九把椅子。,4,000838,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002195,nineteenth,nineteenth,,[ˌnaɪnˈtiːnθ],[ˌnaɪnˈtiːnθ],第十九,Today is his nineteenth birthday.,今天是他十九岁生日。,4,001642,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002196,ninety,ninety,,[ˈnaɪnti],[ˈnaɪnti],九十,The hall has ninety seats.,大厅里有九十个座位。,4,000912,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002197,Nintendo,Nintendo,,[nɪntˈɛndəʊ],[nɪntˈɛndoʊ],任天堂,Nintendo makes video games.,任天堂制作电子游戏。,4,002230,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002198,ninth,ninth,,[naɪnθ],[naɪnθ],第九,Our classroom is on the ninth floor.,我们的教室在九楼。,4,001100,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002199,no entry,no entry,,[nˈəʊ ˈɛntɹi],[nˈoʊ ˈɛntɹi],禁止进入,The sign says no entry.,牌子上写着禁止进入。,4,002643,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002200,no smoking,no smoking,,[nˈəʊ smˈəʊkɪŋ],[nˈoʊ smˈoʊkɪŋ],禁止吸烟,There is a no smoking sign on the wall.,墙上有一个禁止吸烟的标志。,4,002644,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002201,no swimming,no swimming,,[nˈəʊ swˈɪmɪŋ],[nˈoʊ swˈɪmɪŋ],禁止游泳,The red sign means no swimming.,这个红色标志表示禁止游泳。,4,002645,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002202,nobody,nobody,,[ˈnəʊbədi],[ˈnoʊbədi],没有人；无人,Nobody was in the classroom.,教室里一个人也没有。,4,002231,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002203,nod,nod,,[nɒd],[nɑːd],点头,She gave a nod and smiled.,她点了点头并笑了。,4,002232,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002204,noisy,noisy,,[ˈnɔɪzi],[ˈnɔɪzi],吵闹的；嘈杂的,The street is noisy during the day.,这条街白天很吵。,4,001181,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002205,none,none,,[nʌn],[nʌn],没有一个；没有任何人或东西,None of the boxes is empty.,这些箱子没有一个是空的。,4,001643,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002206,nonsense,nonsense,,[ˈnɒns(ə)ns],[ˈnɑːnsens; ˈnɑːnsns],胡说；废话,That story is complete nonsense.,那个故事完全是胡说。,4,002233,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002207,noodle,noodle,,[nˈuːdəl],[nˈuːdəl],面条,I ate a bowl of noodles.,我吃了一碗面条。,4,000642,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002208,noon,noon,,[nuːn],[nuːn],中午；正午,Noon is the middle of the day.,中午是一天的中间时段。,4,001644,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002209,North Pole,North Pole,,[nˈɔːθ pˈəʊl],[nˈɔːɹθ pˈoʊl],北极,The North Pole is covered with ice.,北极被冰雪覆盖。,4,002646,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002210,north-east,north-east,,[ˌnɔːθ ˈiːst],[ˌnɔːrθ ˈiːst],东北；东北方,The village is north-east of the city.,这个村庄在城市东北方向。,4,002647,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002211,north-west,north-west,,[ˌnɔːθ ˈwest],[ˌnɔːrθ ˈwest],西北；西北方,The lake is north-west of our town.,这个湖在我们镇的西北方向。,4,002648,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002212,northeast,northeast,,[nˈɔːθiːst],[nˈɔːɹθiːst],东北；东北方向,We drove northeast for two hours.,我们向东北方向开了两个小时。,4,002234,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002213,northwest,northwest,,[nɔːθwˈɛst],[nɔːɹθwˈɛst],西北；西北方向,The mountains are northwest of here.,群山在这里的西北方向。,4,002235,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002214,not,not,,[nɒt],[nɑːt],不；没有（否定词）,I am not tired today.,我今天不累。,4,000860,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002215,note,note,,[nəʊt],[noʊt],笔记；便条,I left a note on the table.,我在桌上留了一张便条。,4,001645,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002216,note pad,note pad,,[nˈəʊt pˈad],[nˈoʊt pˈæd],记事本,I keep a note pad beside my phone.,我把记事本放在电话旁边。,4,002649,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002217,notebook,notebook,,[ˈnəʊtbʊk],[ˈnoʊtbʊk],笔记本,I write new words in my notebook.,我把新单词写在笔记本里。,4,001182,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002218,noticeboard,noticeboard,,[ˈnəʊtɪsbɔːd],[ˈnoʊtɪsbɔːrd],布告栏；公告栏,The school notice is on the noticeboard.,学校通知贴在公告栏上。,4,002236,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002219,Nottingham,Nottingham,,[ˈnɒtɪŋəm],[ˈnɑːtɪŋhæm; ˈnɑːtɪŋəm],诺丁汉,Nottingham is a city in England.,诺丁汉是英格兰的一座城市。,4,002237,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002220,nowadays,nowadays,,[ˈnaʊədeɪz],[ˈnaʊədeɪz],现今；如今,Nowadays many people shop online.,如今很多人在网上购物。,4,002238,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002221,number,number,,[ˈnʌmbə(r)],[ˈnʌmbər],数字；号码,Please write your phone number here.,请在这里写下你的电话号码。,4,000919,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002222,nut,nut,,[nʌt],[nʌt],坚果,I ate a nut from the bowl.,我从碗里吃了一颗坚果。,4,001129,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002223,o'clock,o'clock,,[əklˈɒk],[əklˈɑːk],……点钟,School starts at eight o'clock.,学校八点钟上课。,4,000841,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002224,object,object,,[ˈɒbdʒɪkt],[ˈɑːbdʒɪkt],物体；物品,What is that strange object on the table?,桌上那个奇怪的物体是什么？,4,002239,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002225,occupation,occupation,,[ˌɒkjuˈpeɪʃ(ə)n],[ˌɑːkjuˈpeɪʃn],职业,Please write your father's occupation on the form.,请在表格上填写你父亲的职业。,4,002240,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002226,Ocean Park,Ocean Park,,[ˈəʊʃən pˈɑːk],[ˈoʊʃən pˈɑːɹk],海洋公园,We saw dolphins at Ocean Park.,我们在海洋公园看到了海豚。,4,002650,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002227,octopus,octopus,,[ˈɒktəpəs],[ˈɑːktəpʊs],章鱼,An octopus has eight arms.,章鱼有八条腕。,4,002241,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002228,of,of,,[əv; ɒv],[əv; ʌv],……的；属于……的,The door of the classroom is open.,教室的门开着。,4,001101,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002229,office building,office building,,[ˈɒfɪs bˈɪldɪŋ],[ˈɑːfɪs bˈɪldɪŋ],办公楼,Dad works in that office building.,爸爸在那栋办公楼里工作。,4,002651,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002230,official,official,,[əˈfɪʃ(ə)l],[əˈfɪʃl],官方的；正式的,This is the official school website.,这是学校的官方网站。,4,002242,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002231,oil,oil,,[ɔɪl],[ɔɪl],油,Put a little oil in the pan.,在锅里放一点油。,4,001183,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002232,oil painting,oil painting,,[ˈɔɪl peɪntɪŋ],[ˈɔɪl peɪntɪŋ],油画,She painted an oil painting of the sea.,她画了一幅大海的油画。,4,002652,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002233,oily,oily,,[ˈɔɪli],[ˈɔɪli],油腻的；含油多的,These chips are too oily.,这些薯片太油腻了。,4,002243,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002234,oldest,oldest,,[ˈəʊldɪst],[oldɪst],最老的；最旧的,This is the oldest tree in the park.,这是公园里最老的树。,4,002244,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002235,Olympic,Olympic,,[əˈlɪmpɪk],[əˈlɪmpɪk],奥林匹克的,She hopes to become an Olympic athlete.,她希望成为一名奥运选手。,4,002245,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002236,Olympic Games,Olympic Games,,[əlˈɪmpɪk ɡˈeɪmz],[əlˈɪmpɪk ɡˈeɪmz],奥林匹克运动会；奥运会,The Olympic Games are held every four years.,奥运会每四年举行一次。,4,002653,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002237,on holiday,on holiday,,[ˌɒn hˈɒlɪdˌeɪ],[ˌɔn hˈɑːlɪdˌeɪ],在度假；休假中,My family is on holiday by the sea.,我们一家正在海边度假。,4,001318,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002238,on the left,on the left,,[ɒnðə lˈɛft],[ɔnðə lˈɛft],在左边；在左侧,The bank is on the left.,银行在左边。,4,001505,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002239,on the phone,on the phone,,[ɒnðə fˈəʊn],[ɔnðə fˈoʊn],在打电话；通过电话,Dad is on the phone now.,爸爸现在正在打电话。,4,002818,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002240,on the right,on the right,,[ɒnðə ɹˈaɪt],[ɔnðə ɹˈaɪt],在右边；在右侧,The post office is on the right.,邮局在右边。,4,001506,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002241,on the way,on the way,,[ɒnðə wˈeɪ],[ɔnðə wˈeɪ],在路上；途中,We saw a rainbow on the way home.,回家的路上我们看到了彩虹。,4,001843,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002242,once,once,,[wʌns],[wʌns],一次,I have been there once.,我去过那里一次。,4,001017,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002243,once upon a time,once upon a time,,[wˈʌns əpˌɒn ɐ tˈaɪm],[wˈʌns əpˌɑːn ɐ tˈaɪm],从前；很久很久以前,Once upon a time there was a kind king.,从前有一位善良的国王。,4,001861,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002244,one by one,one by one,,[wˈɒn baɪ wˌɒn],[wˈʌn baɪ wˌʌn],一个接一个地；逐个地,The children came into the room one by one.,孩子们一个接一个地走进房间。,4,002821,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002245,one day,one day,,[wˈɒn dˈeɪ],[wˈʌn dˈeɪ],有一天；某一天,One day I want to travel around the world.,有一天我想环游世界。,4,001804,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002246,onion,onion,,[ˈʌniən],[ˈʌniən],洋葱,Please cut the onion into small pieces.,请把洋葱切成小块。,4,001268,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002247,online,online,,[ˌɒnˈlaɪn],[ˌɑːnˈlaɪn],在线的；在线地,We had an online class this morning.,今天早上我们上了一节在线课。,4,002246,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002248,open day,open day,,[ˈəʊpən dˈeɪ],[ˈoʊpən dˈeɪ],开放日,Parents can visit the school on open day.,家长可以在开放日参观学校。,4,002654,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002249,opera,opera,,[ˈɒprə],[ˈɑːprə],歌剧；歌剧院,My grandmother enjoys opera.,我奶奶喜欢歌剧。,4,002247,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002250,opera house,opera house,,[ˈɒpəɹə hˈaʊs],[ˈɑːpɚɹə hˈaʊs],歌剧院,We saw a concert at the opera house.,我们在歌剧院看了一场音乐会。,4,002655,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002251,opposite,opposite,,[ˈɒpəzɪt],[ˈɑːpəzɪt],在……对面；对面的,The bank is opposite the school.,银行在学校对面。,4,001646,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002252,orchard,orchard,,[ˈɔːtʃəd],[ˈɔːɹtʃɚd],果园,We picked apples in the orchard.,我们在果园里摘苹果。,4,002248,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002253,order,order,,[ˈɔːdə(r)],[ˈɔːrdər],顺序；次序,Put the pictures in the right order.,把这些图片按正确顺序排好。,4,001647,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002254,ostrich,ostrich,,[ˈɒstrɪtʃ],[ˈɑːstrɪtʃ],鸵鸟,An ostrich can run very fast.,鸵鸟能跑得很快。,4,002249,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002255,Ottawa,Ottawa,,[ˈɒtəwə],[ˈɑːtəwə],渥太华（加拿大首都）,Ottawa is the capital of Canada.,渥太华是加拿大的首都。,4,001399,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002256,out,out,,[aʊt],[aʊt],向外；出去,Please go out through this door.,请从这扇门出去。,4,000938,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002257,outdoor,outdoor,,[ˈaʊtdɔː(r)],[ˈaʊtdɔːr],户外的；室外的,Football is an outdoor sport.,足球是一项户外运动。,4,002250,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002258,outdoors,outdoors,,[ˌaʊtˈdɔːz],[ˌaʊtˈdɔːrz],在户外；在室外,We spent the afternoon outdoors.,我们下午在户外度过。,4,002251,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002259,outgoing,outgoing,,[ˈaʊtɡəʊɪŋ],[ˈaʊtɡoʊɪŋ],开朗的；外向的,She is friendly and outgoing.,她友善又开朗。,4,001648,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002260,outing,outing,,[ˈaʊtɪŋ],[ˈaʊtɪŋ],郊游；远足；短途旅行,Our class went on an outing to the zoo.,我们班去动物园郊游了。,4,001649,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002261,outside,outside,,[ˌaʊtˈsaɪd],[ˌaʊtˈsaɪd],在外面；外面的,The children are waiting outside.,孩子们正在外面等。,4,001068,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002262,over,over,,[ˈəʊvə(r)],[ˈoʊvər],在……上方；在……上面,A plane flew over the city.,一架飞机从城市上空飞过。,4,000925,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002263,over here,over here,,[ˌəʊvə hˈiə],[ˌoʊvɚ hˈɪɹ],在这里；这边,Please come over here.,请到这边来。,4,002657,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002264,over there,over there,,['əʊvə(r) ðeə(r)],[ˈəʊvər ðer],在那边；在那里,My bag is over there.,我的包在那边。,4,000918,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002265,owl,owl,,[aʊl],[aʊl],猫头鹰,An owl was sitting in the tree.,一只猫头鹰停在树上。,4,001650,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002266,ox,ox,,[ɒks],[ɑːks],牛；公牛,The farmer used an ox to pull the cart.,农民用一头牛拉车。,4,001525,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002267,Oxford,Oxford,,[ˈɒksfəd],[ˈɑːksfərd],牛津（英国城市）,Oxford is a famous city in England.,牛津是英格兰的一座著名城市。,4,002252,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002268,pack,pack,,[pæk],[pæk],打包；收拾,I need to pack my bag for the trip.,我需要为旅行收拾行李。,4,001184,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002269,packet,packet,,[ˈpækɪt],[ˈpækɪt],小包；一包,I bought a packet of biscuits.,我买了一包饼干。,4,001651,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002270,pad,pad,,[pæd],[pæd],护垫；护具,Wear a knee pad when you skate.,滑冰时要戴护膝。,4,001652,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002271,page,page,,[peɪdʒ],[peɪdʒ],页；页面,Turn to page twenty.,翻到第二十页。,4,001653,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002272,pain,pain,,[peɪn],[peɪn],疼痛；痛,I felt a sharp pain in my leg.,我的腿突然感到一阵疼痛。,4,002253,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002273,paintbrush,paintbrush,,[ˈpeɪntbrʌʃ],[ˈpeɪntbrʌʃ],画笔,Wash the paintbrush after you use it.,画笔用完后要洗干净。,4,002254,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV002274,painter,painter,,[ˈpeɪntə(r)],[ˈpeɪntər],画家；油漆工,The painter is painting the wall white.,油漆工正在把墙刷成白色。,4,002255,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
